cuid,created_at,provider,model,temperature,input_tokens,output_tokens,P1. Leave the policy settings as they are.,P2. Policies that emphasise economic growth over climate change adaptation or mitigation.,P3. Policies that involve a dramatic cut back in CO2 emissions (by 50% in the next 10 years).,P4. Policies that involve a moderate cut in CO2 emissions (by 25% in over the next 10 years).,"P5. Adaptation policies and expenditure (e.g. coastal protection, water desalinisation, improving infrastructure etc). Planning controls and emergency response programs.","P6. Adaptation policies that target individual, small business or community-based actions (eg support the installation of alternative energy generators, insulation, water use efficiency)",P7. Preparing for climate risk through the development of new approaches and technologies that enhance resilience to the impacts of climate variability or change. 
89ce997c-cb67-43c0-a3d1-38a19d7fb2db,2025-04-02 10:31:18.195239+00:00,google,gemma2:27b,0,3599,245,6,7,5,3,2,1,4
09c71f4a-d171-408f-ba42-9b3c0d5aa29e,2025-04-02 10:31:26.270490+00:00,google,gemma2:27b,0,3595,243,6,7,3,2,1,4,5
13c38534-13bf-4f9d-8979-6f57daedb239,2025-04-02 10:50:55.171426+00:00,google,gemma2:27b,0,3599,246,7,1,4,6,2,3,5
05c99157-1063-43d1-bf5c-a01a3d3a4024,2025-04-02 10:51:02.189742+00:00,google,gemma2:27b,0,3593,238,7,4,3,5,2,6,1
76434571-dfb5-4565-bf4a-4a9bbf7451b9,2025-04-02 10:51:09.557523+00:00,google,gemma2:27b,0,3595,245,2,7,5,3,6,1,4
16f8a4fa-9a5d-426b-a218-b73371e879c8,2025-04-02 10:51:18.592825+00:00,google,gemma2:27b,0,3593,245,6,7,1,5,4,3,2
a5f06a83-09d5-4c85-bd47-f4e21ce9f335,2025-04-02 10:51:27.414367+00:00,google,gemma2:27b,0,3595,247,6,7,4,2,5,3,1
87e666a5-ef59-421e-893e-cfff8589611f,2025-04-02 10:51:37.898074+00:00,google,gemma2:27b,0,3591,242,5,7,1,2,3,6,4
da172922-9222-40ca-a531-14836d2a78bf,2025-04-02 10:51:46.691581+00:00,google,gemma2:27b,0,3593,243,7,6,1,5,2,4,3
b353adf5-e980-41ac-88cc-e4b70f657036,2025-04-02 10:51:54.247776+00:00,google,gemma2:27b,0,3593,244,2,7,6,1,4,5,3
165fe8be-74e6-45fb-bdc7-644fda8603d2,2025-04-02 10:52:01.866375+00:00,google,gemma2:27b,0,3599,244,6,7,4,2,1,3,5
61e9c40f-d0bb-4311-9ed3-36b0773c5348,2025-04-02 10:52:11.386084+00:00,google,gemma2:27b,0,3595,244,7,3,2,6,5,4,1
cc685f89-01b9-4770-901d-2c773ec24a29,2025-04-02 10:52:20.004950+00:00,google,gemma2:27b,0,3597,245,4,7,6,5,2,3,1
a272ad4d-d639-4cf2-8fbc-49cd229c41b1,2025-04-02 10:52:28.587864+00:00,google,gemma2:27b,0,3593,240,6,2,7,1,3,5,4
c6c58bc0-b902-422b-8a0b-6bfed8357a79,2025-04-02 10:52:37.285589+00:00,google,gemma2:27b,0,3593,238,7,5,3,2,6,4,1
4117e284-8f93-4831-8b26-2b5b68b26f48,2025-04-02 10:52:45.263718+00:00,google,gemma2:27b,0,3595,252,6,3,5,4,7,2,1
8af3324f-b8a4-4c09-a863-d79bf8544fa9,2025-04-02 10:52:53.782155+00:00,google,gemma2:27b,0,3597,244,6,7,4,2,3,1,5
c1b24593-6921-4cf7-81e5-f03201362d8a,2025-04-02 10:53:02.843276+00:00,google,gemma2:27b,0,3595,244,6,7,4,2,3,1,5
791e019f-5f18-489f-8ba7-e4ed1ebef75a,2025-04-02 10:53:10.728414+00:00,google,gemma2:27b,0,3595,250,7,5,2,3,1,6,4
c1eab22a-47d5-41ba-bbd8-eda3c856a2af,2025-04-02 10:53:19.023737+00:00,google,gemma2:27b,0,3597,243,7,6,3,5,1,2,4
34849004-64dc-47bc-89f2-ffb8f4d7f4c8,2025-04-02 10:53:27.487148+00:00,google,gemma2:27b,0,3597,245,7,4,1,2,3,5,6
9f12541e-7751-4056-b826-6c9193b382e4,2025-04-02 10:53:36.283971+00:00,google,gemma2:27b,0,3595,247,7,4,6,3,1,2,5
de34d10d-8648-4228-b4a5-a28539c4dc0b,2025-04-02 10:53:43.778448+00:00,google,gemma2:27b,0,3595,241,4,7,5,2,6,3,1
231e5507-33de-4c1c-bee0-9075984af68e,2025-04-02 10:53:52.842713+00:00,google,gemma2:27b,0,3595,239,7,5,6,4,1,3,2
ba79f3c2-0975-4db0-9bb9-db0fd241f61c,2025-04-02 10:54:02.352130+00:00,google,gemma2:27b,0,3597,248,3,4,7,1,2,6,5
41dbbc6c-60f8-47ae-a93e-20d4bac5438e,2025-04-02 10:54:11.538256+00:00,google,gemma2:27b,0,3597,243,7,6,3,5,1,2,4
d5b5e2b2-0592-4933-a55a-05bd8aa04263,2025-04-02 10:54:19.281518+00:00,google,gemma2:27b,0,3601,245,5,3,2,6,1,4,7
3aa3aa78-bb34-4ee9-ac56-46c3c791b4b1,2025-04-02 10:54:27.679876+00:00,google,gemma2:27b,0,3597,244,6,7,5,4,3,2,1
67e5888b-e486-4a9e-9336-f1dbab1f3376,2025-04-02 10:54:35.320290+00:00,google,gemma2:27b,0,3601,245,2,7,4,3,6,1,5
4d3d1f7b-b685-4c0b-9aba-847004dd7f72,2025-04-02 10:54:40.869491+00:00,google,gemma2:27b,0,3595,242,7,6,5,4,1,3,2
