cuid,created_at,provider,model,temperature,input_tokens,output_tokens,P1. Leave the policy settings as they are.,P2. Policies that emphasise economic growth over climate change adaptation or mitigation.,P3. Policies that involve a moderate cut in CO2 emissions (at least 25% in over the next 10 years).,P4. Policies that involve a dramatic cut back in CO2 emissions (at least 50% in the next 10 years).,P5. Adaptation policies and expenditure. Planning controls and emergency response programs.,"P6. Adaptation policies that target individual, small business or community-based actions (e.g., support the installation of alternative energy generators, insulation, water use efficiency)",P7. Preparing for climate risk through the development of new approaches and technologies that enhance resilience to the impacts of climate variability or change.
338f6cb4-3c44-4b40-adfd-8e9cd972b373,2025-04-03 07:21:56.683796+00:00,google,gemma,0,0,0,4,7,5,1,6,3,2
c24e231a-eba5-4acb-897e-82ca21fc4a16,2025-04-03 07:22:14.081795+00:00,google,gemma,0,0,0,7,6,3,5,2,4,1
290ddbc4-0f7e-49c9-8e53-a5516ca8c574,2025-04-03 07:22:31.032842+00:00,google,gemma,0,0,0,1,7,2,4,5,6,3
8c4ec594-e817-4b86-9e81-d7ba4c88e333,2025-04-03 07:22:47.889256+00:00,google,gemma,0,0,0,1,3,6,5,2,4,7
c04fbaf5-2ddc-4dd4-87c7-ef260d7e7db7,2025-04-03 07:23:04.850240+00:00,google,gemma,0,0,0,4,7,5,3,2,6,1
8441f0ce-c730-4ae2-a3b2-d92ed75a4644,2025-04-03 07:23:22.215668+00:00,google,gemma,0,0,0,6,2,3,4,7,5,1
d718c950-17bf-4887-94ea-5c179ea27b06,2025-04-03 07:23:38.924728+00:00,google,gemma,0,0,0,4,7,3,2,6,1,5
343b7d5b-feb8-4bbd-816c-8563f3ec7f7d,2025-04-03 07:23:56.213154+00:00,google,gemma,0,0,0,1,5,6,3,7,2,4
bd1b6c53-67e0-40f8-8034-aac1b13869de,2025-04-03 07:24:13.379593+00:00,google,gemma,0,0,0,6,7,3,5,1,2,4
309bfde6-f6c7-412b-b120-f85dc171a227,2025-04-03 07:24:30.303517+00:00,google,gemma,0,0,0,3,5,6,7,4,1,2
ab797f75-a72c-4177-a90f-5bfdaddef927,2025-04-03 09:05:27.260497+00:00,google,gemma,0,0,0,7,6,3,5,2,4,1
c32e3130-9c62-420f-aaed-b9f2ba95bb21,2025-04-03 09:05:45.132683+00:00,google,gemma,0,0,0,3,7,5,4,2,1,6
a5b4d006-21e2-4023-a2c2-cfc50701e000,2025-04-03 09:06:02.636560+00:00,google,gemma,0,0,0,3,7,6,1,2,5,4
5e1c4cad-f94f-4c43-a50f-61011351b9df,2025-04-03 09:06:19.885704+00:00,google,gemma,0,0,0,6,1,2,5,3,7,4
67aab73d-ebb3-49ac-b02c-782dc0d545e1,2025-04-03 09:06:37.264730+00:00,google,gemma,0,0,0,7,1,6,4,2,5,3
0436e63d-0b25-4bce-96bc-8ec84ca2f759,2025-04-03 09:06:55.311545+00:00,google,gemma,0,0,0,5,7,4,1,3,2,6
1c24ba4f-670c-46a6-8f02-1d10f4ffbe5f,2025-04-03 09:07:12.210947+00:00,google,gemma,0,0,0,5,3,4,1,6,7,2
51206981-1b70-48e7-983f-79603149ce40,2025-04-03 09:07:29.794827+00:00,google,gemma,0,0,0,4,1,5,6,3,2,7
9443afb0-1092-46e2-9709-18aabc615056,2025-04-03 09:07:47.277765+00:00,google,gemma,0,0,0,7,5,4,6,1,3,2
00992c79-57ed-4cfa-88df-3440aa69ae1a,2025-04-03 09:08:04.945292+00:00,google,gemma,0,0,0,5,7,1,4,6,2,3
45f95a2a-e03e-46bf-98e7-b5a3b26817d1,2025-04-03 09:08:22.324561+00:00,google,gemma,0,0,0,1,6,3,5,4,7,2
2bf3bca3-d902-4454-8b68-a5912508a790,2025-04-03 09:08:39.636770+00:00,google,gemma,0,0,0,7,5,4,1,6,2,3
5c6c8711-7fb8-4085-8e01-74d58f3eb093,2025-04-03 09:08:56.559391+00:00,google,gemma,0,0,0,7,2,6,1,3,4,5
2d418560-ceb1-407b-bc6b-a43a643eafc2,2025-04-03 09:09:14.120807+00:00,google,gemma,0,0,0,3,5,7,6,4,1,2
b0f12050-844e-45b3-86e3-b70ad88ef44f,2025-04-03 09:09:32.175067+00:00,google,gemma,0,0,0,6,7,4,1,3,2,5
b55dcfd6-2d4b-4704-bbf4-9425837fdd63,2025-04-03 09:09:49.271038+00:00,google,gemma,0,0,0,7,6,4,1,2,5,3
8b028b8c-6488-4264-94fb-8390be2603f1,2025-04-03 09:10:06.701349+00:00,google,gemma,0,0,0,7,6,4,3,5,2,1
b7d151e4-566f-4768-9d6a-0bb620f4153b,2025-04-03 09:10:24.314235+00:00,google,gemma,0,0,0,5,3,6,7,1,4,2
4994a5e6-18cf-46f1-9d6a-c551d90bcbff,2025-04-03 09:10:41.481229+00:00,google,gemma,0,0,0,6,3,1,2,4,7,5
8a37807e-bf6e-46e6-a024-142d2ff5d43f,2025-04-03 09:10:58.743928+00:00,google,gemma,0,0,0,6,4,5,7,1,3,2
f1fd6631-284d-4173-93b4-be8aa17a30d8,2025-04-03 09:11:16.411460+00:00,google,gemma,0,0,0,2,7,6,1,4,5,3
fc9beb05-36c3-4711-a933-822f76bd77e1,2025-04-03 09:11:34.243388+00:00,google,gemma,0,0,0,2,7,5,6,3,1,4
