cuid,created_at,provider,model,temperature,input_tokens,output_tokens,P1. Leave the policy settings as they are.,P2. Policies that emphasise economic growth over climate change adaptation or mitigation.,P3. Policies that involve a moderate cut in CO2 emissions (at least 25% in over the next 10 years).,P4. Policies that involve a dramatic cut back in CO2 emissions (at least 50% in the next 10 years).,P5. Adaptation policies and expenditure. Planning controls and emergency response programs.,"P6. Adaptation policies that target individual, small business or community-based actions (e.g., support the installation of alternative energy generators, insulation, water use efficiency)",P7. Preparing for climate risk through the development of new approaches and technologies that enhance resilience to the impacts of climate variability or change.
410e2348-f78f-4f7a-8644-5699f6bcdd96,2025-03-20 17:46:53.145426+00:00,meta,llama3.2,0,0,0,2,7,6,3,4,1,5
8aa0b8fe-6c70-49a4-be03-54927e9ad662,2025-03-20 17:47:07.450274+00:00,meta,llama3.2,0,0,0,6,4,3,5,1,7,2
cdffde39-8d1d-4c3d-b18d-3180e0033856,2025-03-20 17:47:21.331390+00:00,meta,llama3.2,0,0,0,4,1,2,5,3,6,7
663bc5fc-d01a-48dc-bbd9-36da7e7e4f6c,2025-03-20 17:47:33.413872+00:00,meta,llama3.2,0,0,0,3,7,6,1,5,2,4
b92394fe-4f04-4f7c-a958-7349aeb10d58,2025-03-20 17:47:46.730737+00:00,meta,llama3.2,0,0,0,4,7,6,2,1,5,3
effbfc5f-b597-41b0-accd-1b9e04ed817c,2025-03-20 17:48:00.420032+00:00,meta,llama3.2,0,0,0,6,5,4,1,2,3,7
058ca9f8-62a3-4f06-8dd8-7d459bd9d70e,2025-03-20 17:48:16.009157+00:00,meta,llama3.2,0,0,0,4,1,6,7,2,5,3
dec48b67-a5b8-4b71-8c89-7acb284250ba,2025-03-20 17:48:30.933025+00:00,meta,llama3.2,0,0,0,5,1,6,7,3,2,4
0dccf481-fd17-446e-92fb-b57abe77ff53,2025-03-20 17:48:46.017765+00:00,meta,llama3.2,0,0,0,5,6,2,1,4,3,7
c24bcde5-7e24-4ac3-853d-42a1bd7666b6,2025-03-20 17:49:01.175930+00:00,meta,llama3.2,0,0,0,1,3,4,5,2,6,7
ca822ab7-fadc-4dae-952d-8125b21c2dc3,2025-03-20 17:58:34.889089+00:00,meta,llama3.2,0,0,0,2,1,5,7,4,3,6
f1dfc781-7b5c-4ccf-9d53-dec1a42e30fd,2025-03-20 17:58:50.335694+00:00,meta,llama3.2,0,0,0,6,2,5,4,7,3,1
f0699a23-8ede-4a68-a587-70e4d13153fb,2025-03-20 17:59:03.747533+00:00,meta,llama3.2,0,0,0,4,7,1,5,3,2,6
a35d7411-2a07-4f8f-8870-ed208104d410,2025-03-20 17:59:18.330847+00:00,meta,llama3.2,0,0,0,4,7,1,3,6,5,2
e6b7188f-ae45-4486-91ba-3312a7a90a6b,2025-03-20 17:59:32.337536+00:00,meta,llama3.2,0,0,0,1,6,5,2,7,4,3
892aef13-2ef8-4045-9013-68bf20966253,2025-03-20 17:59:45.873546+00:00,meta,llama3.2,0,0,0,6,5,4,7,3,1,2
61016e9c-7e60-465e-82c7-81933cb373d8,2025-03-20 18:00:00.337677+00:00,meta,llama3.2,0,0,0,4,6,3,7,1,5,2
68080358-14cd-4238-8088-a4c0f4058982,2025-03-20 18:00:15.366397+00:00,meta,llama3.2,0,0,0,5,3,7,1,6,2,4
2bf7c948-4bfb-44e3-a2e1-5987fbfa5124,2025-03-20 18:00:28.693605+00:00,meta,llama3.2,0,0,0,6,4,3,2,1,5,7
dd9a02ae-4caf-4cc4-9bd8-370c7df216b2,2025-03-20 18:00:43.037160+00:00,meta,llama3.2,0,0,0,2,7,4,5,6,1,3
7b80d9c0-6d79-47e5-86d7-4333725e331e,2025-03-27 14:43:05.658317+00:00,meta,llama3.2,0,0,0,6,7,5,2,4,1,3
76b3a951-4453-41ba-93fc-038107be05db,2025-03-27 14:43:13.061249+00:00,meta,llama3.2,0,0,0,6,4,2,5,3,1,7
561d3995-2ccf-4d7e-95bc-69df2e96f8fa,2025-03-27 14:43:20.382636+00:00,meta,llama3.2,0,0,0,3,1,7,5,4,2,6
