cuid,created_at,provider,model,temperature,input_tokens,output_tokens,P1. Leave the policy settings as they are.,P2. Policies that emphasise economic growth over climate change adaptation or mitigation.,P3. Policies that involve a moderate cut in CO2 emissions (at least 25% in over the next 10 years).,P4. Policies that involve a dramatic cut back in CO2 emissions (at least 50% in the next 10 years).,P5. Adaptation policies and expenditure. Planning controls and emergency response programs.,"P6. Adaptation policies that target individual, small business or community-based actions (e.g., support the installation of alternative energy generators, insulation, water use efficiency)",P7. Preparing for climate risk through the development of new approaches and technologies that enhance resilience to the impacts of climate variability or change.
d7309d01-c55c-44fa-aec8-774997315ce5,2025-04-08 14:46:33.856785+00:00,openai,gpt-4.5-preview,0,3317,214,3,7,1,4,2,5,6
13fd96a1-de22-447b-bef2-e92301f748f0,2025-04-08 14:46:56.438966+00:00,openai,gpt-4.5-preview,0,3317,217,6,3,4,5,7,2,1
2aaae8e6-42db-4966-bdc5-c1a0f4c784dd,2025-04-08 14:47:16.923184+00:00,openai,gpt-4.5-preview,0,3317,219,1,6,4,7,5,2,3
7a3933b9-82c3-4162-89d3-496a10f815ec,2025-04-08 14:47:40.402055+00:00,openai,gpt-4.5-preview,0,3317,218,6,5,7,2,3,4,1
28cab3d0-1a48-4fb3-8972-5fab4fed26a2,2025-04-08 14:48:08.013383+00:00,openai,gpt-4.5-preview,0,3317,219,5,6,3,2,1,4,7
16a11dc6-bdcd-402f-97ad-e28f2f017b35,2025-04-10 08:09:25.874480+00:00,openai,gpt-4.5-preview,0,3317,216,3,7,1,4,2,5,6
cfc059e4-eee2-4784-81c1-c9d9b697ca77,2025-04-10 08:09:38.563990+00:00,openai,gpt-4.5-preview,0,3317,217,6,3,4,5,7,2,1
bd419d2e-8eb4-457e-8d2b-b46a02b71b77,2025-04-10 08:09:53.022970+00:00,openai,gpt-4.5-preview,0,3317,217,1,2,4,5,3,6,7
d9055c0c-da42-4060-aff5-aaa59ce3ef5e,2025-04-10 08:10:03.514830+00:00,openai,gpt-4.5-preview,0,3317,219,1,5,7,2,3,4,6
cc5c1a6d-121f-4c88-b338-e180a51b49f9,2025-04-10 08:10:16.342874+00:00,openai,gpt-4.5-preview,0,3317,219,5,6,3,2,1,4,7
