cuid,created_at,provider,model,temperature,input_tokens,output_tokens,"C1. Public funds should pay for biobanks, instead of private companies.",C2. The community that provides samples for research should receive improved medical services in return.,C3. People should be paid for providing their samples to a biobank.,C4. Information about people's genes and the traits they inherit from their parents is more private than their medical records.,C5. The confidentiality of personal medical information is critical in any circumstance where research is being conducted.,C6. High-priced genetic research is diverting funds that could be used to promote public health in other ways.,C7. Race is a useful topic for genetic studies,C8. Collecting samples from people in an ethnic or cultural group is acceptable only if the whole group has agreed to participate.,C9. Religious groups need to be asked for their views about biobanks and genetic research.,C10. Genetic studies will lead to the discrimination of people living with genetic conditions or disabilities.,C11. Genetic studies of race on ethnic or cultural groups will lead to the discrimination of those groups.,C12. The priorities for health should be to reduce inequalities and the burden of disease.,C13. Biobanks are valuable even if they only advance science (e.g. provide new information about diseases) and do not lead to treatments or cures.,"C14. It is always acceptable to do research on samples that identify me, without my prior permission.",C15. There is no point asking the public for their views on the ethical issues in science and technology.,C16. Genetic research will improve our lives.,C17. Deciding how to regulate biobanks should be left to the government.,C18. There is no risk to the people who provide samples and information to biobanks.,C19. Policy makers need to consider whether WA should not have biobanks.,C20. My sample should never be permanently anonymized since I should be contacted about important research results,C21. Researchers and institutions (e.g. hospitals and universities) should be allowed to use samples for research but they should not own them.,C22. I should be asked for my permission every time researchers want to use my samples for research,C23. There must be special consideration of the views of Aboriginal people towards healthcare and genetic research.,C24. Improved health is more likely to come from educating people about their diet and lifestyle than from biobanks.,C25. People with a [chronic disease or] genetic condition in their family have a responsibility to be involved in genetic research.,C26. People should always be able to withdraw their sample from research at any time.,C27. I should have property rights to my tissues before and after they leave my body,C28. People who provide samples for research should get special access to the treatments that result from this research.,C29. Permission from the indigenous community must be sought if samples are collected from indigenous peoples.,C30. People who provide samples should be active in the set up and ongoing management of biobanks.,C31. Biobanks will only lead to high profits and expensive treatments that most people can't afford.,"C32. I do not mind if researchers have access to my samples, when there is no way I can be identified.","C33. I trust independent research ethics committees, which are not connected to the biobank in anyway, to decide whether research is ethical and approve who gets access to my samples.",C34. I trust researchers to make sure only approved people get access to my samples,C35. We should all provide samples to biobanks because it will benefit everyone.,C36. I do not mind if my sample is connected to my name and medical information.,C37. The fact that we cannot predict what biobanks will be used for in the future bothers me.,C38. Profits from biobanking should be shared in some way with the community who provided the samples.,"C39. Biobanks need to be monitored and reviewed by external, independent people to prevent the misuse of data and samples.","C40. The biobank owner should be able to sell any information they have about my genes, if they want to.","C41. I don't mind if my samples are connected to my medical records without my prior permission, so long as researchers don't get access to any data that identifies me.",C42. I trust biobanks with managers who are independent of researchers to make sure only approved people get access to my samples,C43. It's OK if data that identifies me is stored in a separate database and replaced in the biobank by a unique non-identifying code.,C44. Commercial companies should keep all the profits they make from biobanking because they take the financial risks and put up the money to develop new drugs and treatments.,"C45. Commercial companies should get access to biobanks, otherwise new drugs and treatments will not be developed.",C46. It is acceptable for samples and information that doesn't identify me to be sent to researchers overseas.,C47. People should be told if commercial companies could get access to their samples and information.,C48. The public will be more protected if biobanks are government-funded not privately funded.,C49. Biobanks are valuable because they promise huge benefits for our economy.
9f5c1606-b0e3-43d3-b7b7-414827c393aa,2025-03-20 15:28:46.399805+00:00,mistralai,mistral-small-latest,0,5103,344,7,8,5,9,11,7,4,9,8,7,8,10,7,1,2,9,5,2,2,7,8,9,10,6,6,10,5,5,10,9,3,6,9,7,6,3,6,8,10,2,4,8,6,3,4,5,10,6,6
83798e1f-9c24-42a3-b793-0d01decbec84,2025-03-20 15:28:53.409978+00:00,mistralai,mistral-small-latest,0,5092,340,7,7,5,8,10,5,4,5,6,6,6,9,6,2,3,7,5,3,3,7,8,6,10,6,6,9,4,7,10,8,3,7,8,6,6,3,6,8,9,2,4,7,7,4,5,6,9,7,5
e03d8531-9a0d-4695-b0e2-1ce488cba538,2025-03-20 15:29:06.532455+00:00,mistralai,mistral-small-latest,0,5100,342,6,7,5,9,11,5,4,8,8,7,7,10,9,2,3,8,6,3,4,7,7,9,10,5,6,10,6,6,10,7,3,8,8,7,5,3,6,9,11,2,4,8,6,3,5,6,10,7,5
f5ec2726-aebf-476f-8dc0-178b56bf82fa,2025-03-20 15:29:13.861796+00:00,mistralai,mistral-small-latest,0,5099,342,7,8,5,9,10,8,4,8,6,8,8,9,7,2,3,8,6,3,4,9,8,9,10,6,6,10,7,7,10,9,5,7,8,7,5,3,7,8,10,2,4,8,6,3,5,6,9,7,5
a6a51a81-d4c9-4ced-80dd-66576c57ac69,2025-03-20 15:29:21.645218+00:00,mistralai,mistral-small-latest,0,5101,343,7,8,5,9,10,5,4,8,6,8,8,10,7,2,2,8,7,2,4,9,8,9,10,5,6,10,8,5,10,8,4,7,8,8,6,3,9,7,10,2,3,8,6,3,5,7,9,6,6
fddacd57-71ea-4aaf-8e85-899ddeb3e8cc,2025-03-20 15:29:28.801920+00:00,mistralai,mistral-small-latest,0,5099,345,8,9,7,9,10,5,4,6,7,8,8,10,8,2,2,8,7,3,3,7,9,8,10,6,6,9,5,7,10,8,4,7,8,6,6,4,6,8,10,2,3,8,6,4,5,6,9,7,5
7433d728-af2a-4aff-872d-78e70dba5657,2025-03-25 14:25:30.452964+00:00,mistralai,mistral-small-latest,0,5093,338,7,7,5,8,10,6,4,3,7,7,6,9,7,2,3,8,5,3,4,8,8,8,9,6,5,9,7,5,9,7,5,8,9,7,6,3,6,8,10,2,4,9,6,3,4,6,9,8,5
55214b7b-642e-419b-935e-34cb5f21c58a,2025-03-25 14:25:35.396773+00:00,mistralai,mistral-small-latest,0,5103,342,7,8,6,9,10,7,4,9,7,8,8,10,9,2,2,9,6,3,4,8,9,9,10,5,5,10,6,7,10,9,6,8,8,7,6,4,7,9,10,2,4,8,7,3,5,7,10,8,5
3d7dc6d6-0165-4831-af9d-a44b7e4e6b75,2025-03-25 14:25:40.520701+00:00,mistralai,mistral-small-latest,0,5101,343,7,8,5,8,10,6,4,5,7,9,9,10,7,2,2,9,5,2,3,7,8,6,10,6,6,10,6,6,10,8,4,8,9,7,6,3,8,8,10,2,3,8,7,4,5,6,9,8,5
6b52d9c3-0905-43dd-a324-ae863beb5c9b,2025-03-25 14:25:49.449224+00:00,mistralai,mistral-small-latest,0,5103,342,8,9,5,9,11,6,4,9,7,5,5,10,7,1,2,8,6,3,3,9,9,8,10,7,5,10,6,7,10,9,4,8,9,8,7,3,6,8,10,2,4,9,7,3,4,5,10,8,6
