cuid,created_at,provider,model,temperature,input_tokens,output_tokens,"C1. Public funds should pay for biobanks, instead of private companies.",C2. The community that provides samples for research should receive improved medical services in return.,C3. People should be paid for providing their samples to a biobank.,C4. Information about people's genes and the traits they inherit from their parents is more private than their medical records.,C5. The confidentiality of personal medical information is critical in any circumstance where research is being conducted.,C6. High-priced genetic research is diverting funds that could be used to promote public health in other ways.,C7. Race is a useful topic for genetic studies,C8. Collecting samples from people in an ethnic or cultural group is acceptable only if the whole group has agreed to participate.,C9. Religious groups need to be asked for their views about biobanks and genetic research.,C10. Genetic studies will lead to the discrimination of people living with genetic conditions or disabilities.,C11. Genetic studies of race on ethnic or cultural groups will lead to the discrimination of those groups.,C12. The priorities for health should be to reduce inequalities and the burden of disease.,C13. Biobanks are valuable even if they only advance science (e.g. provide new information about diseases) and do not lead to treatments or cures.,"C14. It is always acceptable to do research on samples that identify me, without my prior permission.",C15. There is no point asking the public for their views on the ethical issues in science and technology.,C16. Genetic research will improve our lives.,C17. Deciding how to regulate biobanks should be left to the government.,C18. There is no risk to the people who provide samples and information to biobanks.,C19. Policy makers need to consider whether WA should not have biobanks.,C20. My sample should never be permanently anonymized since I should be contacted about important research results,C21. Researchers and institutions (e.g. hospitals and universities) should be allowed to use samples for research but they should not own them.,C22. I should be asked for my permission every time researchers want to use my samples for research,C23. There must be special consideration of the views of Aboriginal people towards healthcare and genetic research.,C24. Improved health is more likely to come from educating people about their diet and lifestyle than from biobanks.,C25. People with a [chronic disease or] genetic condition in their family have a responsibility to be involved in genetic research.,C26. People should always be able to withdraw their sample from research at any time.,C27. I should have property rights to my tissues before and after they leave my body,C28. People who provide samples for research should get special access to the treatments that result from this research.,C29. Permission from the indigenous community must be sought if samples are collected from indigenous peoples.,C30. People who provide samples should be active in the set up and ongoing management of biobanks.,C31. Biobanks will only lead to high profits and expensive treatments that most people can't afford.,"C32. I do not mind if researchers have access to my samples, when there is no way I can be identified.","C33. I trust independent research ethics committees, which are not connected to the biobank in anyway, to decide whether research is ethical and approve who gets access to my samples.",C34. I trust researchers to make sure only approved people get access to my samples,C35. We should all provide samples to biobanks because it will benefit everyone.,C36. I do not mind if my sample is connected to my name and medical information.,C37. The fact that we cannot predict what biobanks will be used for in the future bothers me.,C38. Profits from biobanking should be shared in some way with the community who provided the samples.,"C39. Biobanks need to be monitored and reviewed by external, independent people to prevent the misuse of data and samples.","C40. The biobank owner should be able to sell any information they have about my genes, if they want to.","C41. I don't mind if my samples are connected to my medical records without my prior permission, so long as researchers don't get access to any data that identifies me.",C42. I trust biobanks with managers who are independent of researchers to make sure only approved people get access to my samples,C43. It's OK if data that identifies me is stored in a separate database and replaced in the biobank by a unique non-identifying code.,C44. Commercial companies should keep all the profits they make from biobanking because they take the financial risks and put up the money to develop new drugs and treatments.,"C45. Commercial companies should get access to biobanks, otherwise new drugs and treatments will not be developed.",C46. It is acceptable for samples and information that doesn't identify me to be sent to researchers overseas.,C47. People should be told if commercial companies could get access to their samples and information.,C48. The public will be more protected if biobanks are government-funded not privately funded.,C49. Biobanks are valuable because they promise huge benefits for our economy.
5066375f-9c1d-4a5d-acb7-b9cb1f8a4b5b,2025-04-10 17:16:17.866349+00:00,meta,llama4-maverick,0,4812,293,7,7,4,8,9,6,4,7,8,8,8,9,7,2,2,7,4,2,6,6,8,5,9,6,6,9,7,5,9,8,6,9,9,7,5,3,7,8,9,2,6,8,7,3,6,8,9,8,6
48304fe6-2ec4-4b8e-93ff-bbb0cd7dc107,2025-04-10 17:16:23.010999+00:00,meta,llama4-maverick,0,4815,298,7,4,4,8,11,7,3,7,9,8,10,9,8,1,2,7,4,2,6,6,9,8,10,6,5,10,6,5,10,8,3,9,9,5,5,2,8,8,11,1,7,7,8,2,6,8,10,6,6
3c6719ca-a7a3-4644-a4ca-337f7323f2d4,2025-04-10 17:16:28.026471+00:00,meta,llama4-maverick,0,4815,295,7,4,5,7,10,6,3,8,9,8,7,10,8,1,2,8,4,2,5,4,9,3,11,8,6,11,5,3,11,8,6,8,9,7,6,2,8,7,9,1,6,8,6,4,6,7,10,8,5
24562d46-3104-4b61-8272-e0d1260ec27d,2025-04-10 17:16:33.007707+00:00,meta,llama4-maverick,0,4812,299,8,6,5,10,10,8,6,6,9,9,8,11,8,1,2,7,4,2,6,6,9,3,11,9,5,8,8,4,11,7,5,9,8,6,4,2,7,8,11,1,3,7,5,3,6,8,10,7,5
c0ee76bb-70ae-44a1-8bce-49c3f7c66ca5,2025-04-10 17:16:38.157990+00:00,meta,llama4-maverick,0,4815,294,8,7,5,9,10,8,3,8,9,8,9,10,9,1,2,8,4,2,6,7,9,8,11,7,6,11,7,6,11,9,6,9,8,7,7,2,8,8,11,1,6,8,5,3,6,8,10,8,4
723df8f7-c39c-477f-9d18-6200ea14f46f,2025-04-10 17:16:43.232232+00:00,meta,llama4-maverick,0,4815,294,5,7,4,10,11,7,3,6,8,8,9,9,9,1,2,7,4,2,6,4,8,3,10,8,6,11,5,5,11,8,6,9,8,6,4,2,9,7,11,1,8,7,7,3,7,8,10,6,6
1ae58339-2f7e-4412-b9b1-b208d16c4247,2025-04-10 17:16:48.277017+00:00,meta,llama4-maverick,0,4815,294,7,6,4,9,11,7,4,7,9,6,8,10,9,1,2,8,4,2,6,8,8,7,11,8,6,10,5,7,11,8,5,9,10,6,7,3,8,8,11,2,6,9,8,3,7,9,11,5,6
2621386b-da6f-4bae-ab5c-96c0c2c65f6d,2025-04-10 17:16:53.691517+00:00,meta,llama4-maverick,0,4815,297,8,7,2,10,11,8,4,9,8,6,8,10,9,1,2,8,5,2,3,6,8,5,11,8,4,10,7,6,8,9,7,8,9,7,6,3,8,9,11,1,5,8,8,3,6,8,9,7,6
6aeb9776-37be-4751-b818-97cf067f1a14,2025-04-10 17:16:59.832191+00:00,meta,llama4-maverick,0,4812,294,7,6,5,9,10,8,3,7,8,7,8,10,7,1,2,8,3,1,5,7,9,4,11,9,6,11,6,4,11,8,6,9,8,7,6,2,8,8,11,1,4,9,6,2,6,8,10,9,5
6a7ef4b3-dbe5-49dd-a3f5-aa930ac375c5,2025-04-10 17:17:05.054979+00:00,meta,llama4-maverick,0,4815,293,8,6,3,9,10,7,3,7,8,8,9,10,8,1,2,7,4,2,6,5,9,3,11,8,5,11,4,4,10,8,6,9,8,6,7,2,9,7,11,1,6,8,8,2,6,9,10,7,5
