cuid,created_at,provider,model,temperature,input_tokens,output_tokens,reason
a9042aa9-674f-44ac-b7de-aeed90f47239,2025-03-20 11:52:35.383406+00:00,google,gemini-1.5-flash,0,3613,236,"Prioritize adaptation, moderate emission cuts, and resilience; reject inaction and prioritizing growth."
b09da405-0a6d-4cae-813a-f45a72f1c047,2025-03-20 11:52:40.004313+00:00,google,gemini-1.5-flash,0,3613,238,"Prioritizes adaptation, technological solutions, and moderate emission reductions; rejects inaction and extreme measures."
49d7bb2d-a622-477f-922b-71376043247b,2025-03-20 11:52:44.652833+00:00,google,gemini-1.5-flash,0,3613,237,"Prioritizes moderate emission cuts, adaptation, and resilience; rejects inaction and prioritizing growth."
6aff96ee-f44a-4926-901a-3f3029555dec,2025-03-20 11:52:49.217608+00:00,google,gemini-1.5-flash,0,3613,237,"Prioritize emission reduction, adaptation, and resilience; reject inaction and prioritizing growth over climate."
aa152700-5cf4-45bb-a6e6-8aa63eb2bd12,2025-03-20 11:52:53.969394+00:00,google,gemini-1.5-flash,0,3613,237,"Prioritizes adaptation, moderate emission cuts, and resilience; rejects inaction and prioritizing growth."
a2c4e76b-ef61-468e-90e2-3a44140bd72a,2025-03-20 11:52:58.783927+00:00,google,gemini-1.5-flash,0,3613,237,"Prioritize adaptation, moderate emission cuts, support local action, reject inaction and prioritizing growth."
163442af-b4df-41c7-9895-cd80b60338d0,2025-03-20 11:53:03.432822+00:00,google,gemini-1.5-flash,0,3613,238,"Prioritizes adaptation, moderate emission cuts, and community action; rejects inaction and extreme cuts."
f1803d39-90c9-47a8-99d5-adc880d707e0,2025-03-20 11:53:08.307408+00:00,google,gemini-1.5-flash,0,3613,233,"Prioritize emission reduction, then adaptation, rejecting inaction and prioritizing resilience."
3f70eba5-2cd0-4a6e-bacd-4c2378b9e675,2025-03-20 11:53:12.925698+00:00,google,gemini-1.5-flash,0,3613,233,"Prioritize adaptation, moderate emission cuts, reject inaction and unsustainable growth."
e5bdde90-388f-4965-9f04-f6b923fb138a,2025-03-20 11:53:17.628540+00:00,google,gemini-1.5-flash,0,3613,233,"Prioritize adaptation, moderate emission cuts; reject inaction and prioritizing growth."
7bb2e43e-3783-4d37-9d8d-f66500d61e73,2025-03-21 12:08:12.699635+00:00,google,gemini-1.5-flash,0,3613,233,"Prioritize adaptation, moderate emission cuts, reject inaction and prioritizing growth."
9fa62d1a-e09c-4375-a08c-58cfca0a84a9,2025-03-21 12:08:16.468693+00:00,google,gemini-1.5-flash,0,3613,236,"Prioritize local adaptation, then moderate emission cuts, rejecting inaction and prioritizing economic growth."
82197918-dc3a-40bf-ade6-10ee236c0c47,2025-03-21 12:08:20.290240+00:00,google,gemini-1.5-flash,0,3613,237,"Prioritize adaptation, moderate emission cuts, support local actions, reject inaction and prioritizing growth."
278b17ce-a7ed-4663-b9ba-78aa9ce7769f,2025-03-21 12:08:24.446955+00:00,google,gemini-1.5-flash,0,3613,237,"Prioritize adaptation, moderate emission cuts, support local action, reject inaction and prioritizing growth."
b963abf1-6f4d-4658-8061-f6d8c4cbe32e,2025-03-21 12:08:28.913338+00:00,google,gemini-1.5-flash,0,3613,237,"Prioritize adaptation, strong emission cuts, and technological innovation; reject inaction and prioritizing growth."
b7e11774-44f4-42a8-81e3-ef611d83c159,2025-03-21 12:08:32.786636+00:00,google,gemini-1.5-flash,0,3613,238,"Prioritizes adaptation, moderate emission cuts, and community action; rejects inaction and prioritizing growth."
c37342ba-580a-4145-992c-f241ae2a7850,2025-03-21 12:08:36.488791+00:00,google,gemini-1.5-flash,0,3613,237,"Prioritize adaptation, moderate emission cuts, support local action, reject inaction and prioritizing growth."
2c1d2ba8-8655-4812-a00c-fb7b8dfa95ea,2025-03-21 12:08:40.368905+00:00,google,gemini-1.5-flash,0,3613,237,"Prioritize adaptation, community action, and moderate emissions reduction; reject inaction and prioritizing growth."
55137657-49a1-4dc1-9380-d3bd4546390f,2025-03-21 12:08:44.253481+00:00,google,gemini-1.5-flash,0,3613,235,"Prioritizes adaptation, moderate emission cuts, rejects inaction and extreme economic focus."
9ff1e9b3-f398-4ef7-87ab-1764a6b7d87d,2025-03-21 12:08:47.933797+00:00,google,gemini-1.5-flash,0,3613,235,"Prioritize drastic emission cuts, then adaptation, rejecting inaction and prioritizing economic growth."
4ba157dd-fad9-4f61-bbbe-ac47738edc8a,2025-03-21 12:09:45.049069+00:00,google,gemini-1.5-flash,0,3613,234,"Prioritize adaptation, support innovation, reject inaction and prioritize significant emission reductions."
a5311fa5-ad30-47f8-8bbd-b57a05886037,2025-03-21 12:09:48.879668+00:00,google,gemini-1.5-flash,0,3613,233,"Prioritize adaptation, moderate emission cuts; reject inaction and prioritizing growth."
5daecf9d-bace-4d1b-b092-340d5fc6cd8e,2025-03-21 12:09:52.789804+00:00,google,gemini-1.5-flash,0,3613,233,"Prioritize adaptation, moderate emission cuts; reject inaction and prioritizing growth."
fefbf4e2-943d-457b-8b12-5327bb91849a,2025-03-21 12:09:56.969304+00:00,google,gemini-1.5-flash,0,3613,236,"Prioritize emission reduction, support adaptation, reject inaction and prioritize community-level actions."
4a3321a4-5b72-47a9-8d9f-ce3c3c44ce08,2025-03-21 12:10:00.652684+00:00,google,gemini-1.5-flash,0,3613,237,"Prioritizes strong emission cuts, then adaptation, rejecting inaction or prioritizing growth over climate."
fd30c15d-0d48-4240-bd3c-da158ba9a89a,2025-03-21 12:10:04.645758+00:00,google,gemini-1.5-flash,0,3613,233,"Prioritize adaptation, moderate emission cuts, support resilience and local actions."
381aa65f-ce4e-4514-a57f-b1cc92aabd6a,2025-03-21 12:10:08.331333+00:00,google,gemini-1.5-flash,0,3613,233,"Prioritize adaptation, moderate emission cuts; reject inaction and prioritizing growth."
5866527e-8f79-4801-9ac1-e3c6d95d4c54,2025-03-21 12:10:12.109121+00:00,google,gemini-1.5-flash,0,3613,238,"Prioritize emission reduction, adaptation, and resilience; reject inaction and prioritizing growth over climate action."
a6d8f856-d071-479a-b159-ef6d21885965,2025-03-21 13:31:33.085956+00:00,google,gemini-1.5-flash,0,3613,233,"Prioritize adaptation, moderate emission cuts; reject inaction and prioritizing growth."
f643f3a6-5f55-4753-a378-52eb019cd328,2025-03-21 13:31:36.787065+00:00,google,gemini-1.5-flash,0,3613,233,"Prioritize adaptation, moderate emission cuts, reject inaction and prioritizing growth."
04347c89-abb2-4d7f-97ce-1bc659df483f,2025-03-21 13:31:40.458897+00:00,google,gemini-1.5-flash,0,3613,239,"Prioritizes adaptation, moderate emission cuts, rejects inaction, and opposes prioritizing growth over climate action."
