cuid,created_at,provider,model,temperature,input_tokens,output_tokens,"C1. Public funds should pay for biobanks, instead of private companies.",C2. The community that provides samples for research should receive improved medical services in return.,C3. People should be paid for providing their samples to a biobank.,C4. Information about people's genes and the traits they inherit from their parents is more private than their medical records.,C5. The confidentiality of personal medical information is critical in any circumstance where research is being conducted.,C6. High-priced genetic research is diverting funds that could be used to promote public health in other ways.,C7. Race is a useful topic for genetic studies,C8. Collecting samples from people in an ethnic or cultural group is acceptable only if the whole group has agreed to participate.,C9. Religious groups need to be asked for their views about biobanks and genetic research.,C10. Genetic studies will lead to the discrimination of people living with genetic conditions or disabilities.,C11. Genetic studies of race on ethnic or cultural groups will lead to the discrimination of those groups.,C12. The priorities for health should be to reduce inequalities and the burden of disease.,C13. Biobanks are valuable even if they only advance science (e.g. provide new information about diseases) and do not lead to treatments or cures.,"C14. It is always acceptable to do research on samples that identify me, without my prior permission.",C15. There is no point asking the public for their views on the ethical issues in science and technology.,C16. Genetic research will improve our lives.,C17. Deciding how to regulate biobanks should be left to the government.,C18. There is no risk to the people who provide samples and information to biobanks.,C19. Policy makers need to consider whether WA should not have biobanks.,C20. My sample should never be permanently anonymized since I should be contacted about important research results,C21. Researchers and institutions (e.g. hospitals and universities) should be allowed to use samples for research but they should not own them.,C22. I should be asked for my permission every time researchers want to use my samples for research,C23. There must be special consideration of the views of Aboriginal people towards healthcare and genetic research.,C24. Improved health is more likely to come from educating people about their diet and lifestyle than from biobanks.,C25. People with a [chronic disease or] genetic condition in their family have a responsibility to be involved in genetic research.,C26. People should always be able to withdraw their sample from research at any time.,C27. I should have property rights to my tissues before and after they leave my body,C28. People who provide samples for research should get special access to the treatments that result from this research.,C29. Permission from the indigenous community must be sought if samples are collected from indigenous peoples.,C30. People who provide samples should be active in the set up and ongoing management of biobanks.,C31. Biobanks will only lead to high profits and expensive treatments that most people can't afford.,"C32. I do not mind if researchers have access to my samples, when there is no way I can be identified.","C33. I trust independent research ethics committees, which are not connected to the biobank in anyway, to decide whether research is ethical and approve who gets access to my samples.",C34. I trust researchers to make sure only approved people get access to my samples,C35. We should all provide samples to biobanks because it will benefit everyone.,C36. I do not mind if my sample is connected to my name and medical information.,C37. The fact that we cannot predict what biobanks will be used for in the future bothers me.,C38. Profits from biobanking should be shared in some way with the community who provided the samples.,"C39. Biobanks need to be monitored and reviewed by external, independent people to prevent the misuse of data and samples.","C40. The biobank owner should be able to sell any information they have about my genes, if they want to.","C41. I don't mind if my samples are connected to my medical records without my prior permission, so long as researchers don't get access to any data that identifies me.",C42. I trust biobanks with managers who are independent of researchers to make sure only approved people get access to my samples,C43. It's OK if data that identifies me is stored in a separate database and replaced in the biobank by a unique non-identifying code.,C44. Commercial companies should keep all the profits they make from biobanking because they take the financial risks and put up the money to develop new drugs and treatments.,"C45. Commercial companies should get access to biobanks, otherwise new drugs and treatments will not be developed.",C46. It is acceptable for samples and information that doesn't identify me to be sent to researchers overseas.,C47. People should be told if commercial companies could get access to their samples and information.,C48. The public will be more protected if biobanks are government-funded not privately funded.,C49. Biobanks are valuable because they promise huge benefits for our economy.
1cc39982-bf34-42ed-a8d2-7f37b130dffa,2025-03-26 08:07:40.863535+00:00,openai,gpt-4,0,4889,297,7,8,5,7,11,6,4,11,9,5,6,10,8,1,1,9,8,2,2,6,8,10,11,7,5,11,9,7,11,7,6,9,10,8,8,3,5,9,11,1,4,10,9,3,7,8,10,8,7
c100b8be-a3ea-46ec-96d8-c9b6ff06b64d,2025-04-01 11:58:14.063177+00:00,openai,gpt-4,0,4889,295,9,10,6,10,11,5,5,11,8,6,7,11,9,1,1,10,8,2,2,6,11,11,11,8,7,11,8,7,11,9,4,10,10,8,9,3,7,10,11,1,5,10,10,4,6,9,11,9,8
d9b60a20-0b16-492d-ac23-fb2943acdfd9,2025-04-01 11:58:29.151844+00:00,openai,gpt-4,0,4889,297,9,7,6,9,11,8,5,9,7,4,4,10,8,2,1,10,7,2,2,4,9,9,10,7,5,10,8,6,11,7,5,8,9,7,7,3,6,8,11,1,3,8,7,3,5,6,10,8,6
556a2e24-7414-4065-9bf9-e895bbb1b3bc,2025-04-01 11:58:43.900766+00:00,openai,gpt-4,0,4889,298,9,8,4,7,11,5,5,7,7,3,8,11,8,1,2,10,8,3,2,6,9,7,10,7,6,11,8,5,10,6,4,10,9,8,10,3,5,7,11,1,4,9,6,4,6,9,10,9,8
e9bcefe8-e6cb-4947-83bb-235c113eb27c,2025-04-01 11:58:59.774696+00:00,openai,gpt-4,0,4889,297,8,9,6,9,11,6,5,10,8,5,6,11,8,1,2,10,7,4,3,9,10,11,10,7,5,11,9,7,11,7,4,10,9,7,9,3,8,9,11,1,6,8,10,3,8,8,11,8,7
b77cde66-8af7-4855-85b5-40f2a5e5f6ad,2025-04-01 11:59:12.635083+00:00,openai,gpt-4,0,4889,298,6,9,6,10,11,7,6,9,8,5,4,10,9,2,2,10,7,3,3,5,10,10,11,7,7,11,8,6,11,8,4,10,10,10,9,5,7,8,11,1,6,10,8,4,7,8,11,8,7
4b91ba82-5763-4823-82d1-5159bb65584c,2025-04-03 17:06:14.888667+00:00,openai,gpt-4,0,4889,297,8,7,4,4,11,5,5,9,8,2,2,10,9,1,1,10,8,2,3,5,8,10,10,7,6,11,9,5,11,7,4,8,8,9,7,3,6,6,10,1,4,8,6,3,7,7,10,8,7
ace6f97e-c42a-495a-93fe-256ca2d6291c,2025-04-03 17:06:29.993425+00:00,openai,gpt-4,0,4889,297,8,10,5,8,11,7,5,7,9,8,8,11,9,2,2,11,8,3,3,3,10,10,10,10,6,11,6,7,11,7,6,9,10,9,10,4,6,8,11,2,6,10,9,4,7,9,11,8,7
486df09a-9ca3-4409-8738-4268bfd31b9c,2025-04-03 17:06:44.886461+00:00,openai,gpt-4,0,4889,298,7,8,5,9,11,6,5,10,7,4,4,11,10,2,1,10,8,3,2,6,10,11,11,6,6,11,9,7,11,9,3,10,10,10,9,3,5,9,11,1,5,10,10,4,7,8,11,8,7
d8ecce79-8a58-46de-82f8-b0420f5765b0,2025-04-03 17:07:00.492317+00:00,openai,gpt-4,0,4889,298,8,9,5,8,11,4,5,9,6,4,3,11,8,1,1,10,7,2,3,6,10,10,10,7,6,11,9,7,11,7,2,11,11,10,9,3,5,8,11,1,4,10,10,3,6,7,11,8,6
d54336ca-2fea-4d2f-9fc3-7da2ea1f0acf,2025-04-08 10:21:22.195432+00:00,openai,gpt-4,0,4889,297,8,7,5,8,11,4,5,6,7,4,3,10,8,1,2,9,8,2,2,6,10,9,7,7,6,11,7,5,10,6,3,9,10,8,8,3,5,7,11,1,4,9,8,3,7,7,10,9,6
