cuid,created_at,provider,model,temperature,input_tokens,output_tokens,reason
b88596f2-8893-42f2-ba24-9428d4e3d712,2025-04-10 16:04:30.246783+00:00,cohere,command-a-03-2025,0,5978.0,309.0,"Prioritized incentives for local sustainable production, climate resilience, and moderate regulations over radical changes or fewer rules."
665d0fca-7e45-4ba0-8afc-a7c6dae6a869,2025-04-10 16:58:12.995824+00:00,cohere,command-a-03-2025,0,5978.0,307.0,"Prioritized local sustainable incentives, climate resilience, and moderate regulations over radical changes or no action."
7289eee4-f550-4e8e-8298-9389ebe31194,2025-04-10 16:58:22.178877+00:00,cohere,command-a-03-2025,0,5978.0,309.0,"Support for local sustainable incentives, moderate regulations, and climate resilience, but against radical changes and fewer regulations."
7991dc6a-8281-40b1-8913-841bbc3970ff,2025-04-10 16:58:31.709620+00:00,cohere,command-a-03-2025,0,5978.0,308.0,"Prioritized incentives for local sustainable food, resilience, and moderate regulations over radical changes or fewer regulations."
bc73b564-8b53-4886-b6ec-4ed007c2974b,2025-04-10 16:58:40.509570+00:00,cohere,command-a-03-2025,0,5978.0,310.0,"Prioritized local sustainable incentives, moderate regulations, and adaptation over radical changes, fewer regulations, or no changes."
292434d6-dbf8-4fac-8da7-bd6f94555de5,2025-04-10 16:58:49.852114+00:00,cohere,command-a-03-2025,0,5978.0,310.0,"Prioritized local sustainable incentives, adaptation, and moderate regulations over radical changes, fewer regulations, and status quo."
c67d4910-70b0-419a-9825-86f01228ade4,2025-04-10 16:58:58.168192+00:00,cohere,command-a-03-2025,0,5978.0,309.0,"Prioritized incentives for local sustainable food, resilience technologies, and moderate regulations over radical changes or no action."
292fb053-6c9a-4bd6-a2d3-5377a5f318bd,2025-04-10 16:59:07.080386+00:00,cohere,command-a-03-2025,0,5978.0,309.0,"Prioritized sustainable incentives, adaptation, and moderate regulations over radical changes, fewer regulations, or no changes."
28715cf0-d34f-4303-b575-9981e4c6ea1a,2025-04-10 16:59:15.642002+00:00,cohere,command-a-03-2025,0,5978.0,308.0,"Prioritized incentives for local sustainable food, moderate regulations, and adaptation over radical changes or fewer regulations."
42d509eb-cb98-476b-bf23-b31bfeaf4de5,2025-04-10 16:59:25.173139+00:00,cohere,command-a-03-2025,0,5978.0,309.0,"Moderate sustainable policies and local incentives are most supported, while radical regulations and fewer regulations are least favored."
