cuid,created_at,provider,model,temperature,input_tokens,output_tokens,P1. Leave the policy settings as they are.,P2. Policies that emphasise economic growth over climate change adaptation or mitigation.,P3. Policies that involve a moderate cut in CO2 emissions (at least 25% in over the next 10 years).,P4. Policies that involve a dramatic cut back in CO2 emissions (at least 50% in the next 10 years).,P5. Adaptation policies and expenditure. Planning controls and emergency response programs.,"P6. Adaptation policies that target individual, small business or community-based actions (e.g., support the installation of alternative energy generators, insulation, water use efficiency)",P7. Preparing for climate risk through the development of new approaches and technologies that enhance resilience to the impacts of climate variability or change.
b56f0d42-b5fc-4d7d-ad37-661d8a05ffc6,2025-03-25 11:13:03.922576+00:00,mistralai,ministral-3b-latest,0,3375,221,3,6,5,7,2,4,1
f1fd5b91-fbf9-4e4f-9b1f-9a8704891099,2025-03-25 11:13:13.850752+00:00,mistralai,ministral-3b-latest,0,3375,226,6,7,2,5,4,3,1
788ed82e-fcb9-4988-a8d6-d615782c58c6,2025-03-25 11:13:27.409777+00:00,mistralai,ministral-3b-latest,0,3375,220,6,4,5,7,1,2,3
e6bbaee7-8f16-47aa-8b53-a4c370fbdeec,2025-03-25 11:13:37.662979+00:00,mistralai,ministral-3b-latest,0,3375,221,5,6,4,7,1,2,3
f2e8f64a-6361-4787-ab0c-eb3e43ce78af,2025-03-25 11:13:45.938825+00:00,mistralai,ministral-3b-latest,0,3375,230,7,6,4,2,1,5,3
904b626b-81a8-4338-81f5-ae9cb3474510,2025-04-01 12:07:37.755202+00:00,mistralai,ministral-3b-latest,0,3375,224,3,6,5,7,2,4,1
58e28261-a948-4b7e-bf68-f85f55fa55d5,2025-04-01 12:07:42.596479+00:00,mistralai,ministral-3b-latest,0,3375,232,6,7,2,5,4,3,1
536e18ce-cc9f-4d4f-aed3-91c7d4ffa93f,2025-04-01 12:07:46.975512+00:00,mistralai,ministral-3b-latest,0,3375,223,6,4,5,7,1,2,3
ed3cf7d8-eda9-40fe-ba6b-40dc35e5a984,2025-04-01 12:07:52.632014+00:00,mistralai,ministral-3b-latest,0,3375,224,5,6,4,7,1,2,3
6498f76f-2722-4619-9a1c-f1999de168d8,2025-04-01 12:07:58.678144+00:00,mistralai,ministral-3b-latest,0,3375,233,7,6,4,2,1,5,3
