cuid,created_at,provider,model,temperature,input_tokens,output_tokens,P1. Leave the policy settings as they are.,P2. Policies that emphasise economic growth over climate change adaptation or mitigation.,P3. Policies that involve a moderate cut in CO2 emissions (at least 25% in over the next 10 years).,P4. Policies that involve a dramatic cut back in CO2 emissions (at least 50% in the next 10 years).,P5. Adaptation policies and expenditure. Planning controls and emergency response programs.,"P6. Adaptation policies that target individual, small business or community-based actions (e.g., support the installation of alternative energy generators, insulation, water use efficiency)",P7. Preparing for climate risk through the development of new approaches and technologies that enhance resilience to the impacts of climate variability or change.
6945233e-e74f-4157-8b5c-a12bc9c4ca71,2025-03-20 18:38:00.371377+00:00,openai,gpt-3.5-turbo,0,3353,222,4,1,5,6,7,3,2
d77a0448-4289-4c33-a9e2-0f30f3786f79,2025-03-20 18:38:04.652193+00:00,openai,gpt-3.5-turbo,0,3353,244,7,5,1,6,4,3,2
116b3d18-fbdf-44c2-8afe-9a659c3e68d5,2025-03-20 18:38:09.540705+00:00,openai,gpt-3.5-turbo,0,3353,252,4,7,3,1,2,5,6
14f02e70-eab5-4368-a575-c7459b4ded7f,2025-03-20 18:38:13.864394+00:00,openai,gpt-3.5-turbo,0,3353,216,7,4,2,6,5,3,1
2081110a-4d4b-44da-9c84-e81c21d6adb5,2025-03-20 18:38:18.736800+00:00,openai,gpt-3.5-turbo,0,3353,245,3,6,5,7,2,1,4
d77b215d-edf1-44c9-ac8d-6dee0449fd97,2025-03-20 18:38:23.086018+00:00,openai,gpt-3.5-turbo,0,3353,219,6,4,2,1,3,7,5
9b64e4f2-e8af-416d-a004-e6d323b9bdb9,2025-03-20 18:38:29.864318+00:00,openai,gpt-3.5-turbo,0,3353,220,7,6,2,1,4,5,3
d2020916-276b-4424-903c-4e735c759e22,2025-03-20 18:38:34.065370+00:00,openai,gpt-3.5-turbo,0,3353,239,5,7,4,1,2,6,3
41c4bde5-48de-4116-a25c-2ef7e4c2bffd,2025-03-20 18:38:38.031975+00:00,openai,gpt-3.5-turbo,0,3353,240,6,5,1,7,4,3,2
b05aad73-d0c8-4ccd-91b8-d2d529e90f30,2025-03-25 12:55:57.291940+00:00,openai,gpt-3.5-turbo,0,3353,246,7,3,6,1,5,2,4
62e1bcd0-b0d6-40d1-bb0e-eb683e8f92e6,2025-03-25 12:56:02.008243+00:00,openai,gpt-3.5-turbo,0,3353,216,2,5,7,6,3,4,1
3dec0587-3e40-4c76-a13b-b698133e0220,2025-03-25 12:56:06.693283+00:00,openai,gpt-3.5-turbo,0,3353,220,2,5,4,6,7,1,3
770d8faa-184e-4966-b0d1-ede637e6f5e2,2025-03-25 12:56:11.094496+00:00,openai,gpt-3.5-turbo,0,3353,214,7,3,6,2,5,4,1
68eaa6fb-e6f5-4382-b636-3e705b6469d6,2025-03-25 12:56:15.271988+00:00,openai,gpt-3.5-turbo,0,3353,219,5,7,1,6,4,3,2
e7ee3903-d4e6-4a68-b233-df3d929050df,2025-03-25 12:56:19.798256+00:00,openai,gpt-3.5-turbo,0,3353,232,5,3,4,6,7,1,2
ddad1475-395d-4f86-9cb2-20f13d7a842c,2025-03-25 12:56:24.127865+00:00,openai,gpt-3.5-turbo,0,3353,241,7,6,2,4,1,3,5
49ee9c81-1c66-4c12-88c4-33aada0b7659,2025-03-25 12:56:29.344105+00:00,openai,gpt-3.5-turbo,0,3353,218,5,7,4,1,3,2,6
04649a69-5e28-4638-ae33-ba5fefea47bb,2025-03-25 12:56:33.495139+00:00,openai,gpt-3.5-turbo,0,3353,223,6,2,3,4,1,5,7
7fe8e18f-ed49-4f35-972c-13c5527ed961,2025-03-25 12:56:37.720446+00:00,openai,gpt-3.5-turbo,0,3353,252,4,3,5,1,2,7,6
afe44806-262f-4190-ad47-bb2fd6ca1009,2025-03-28 06:53:56.424009+00:00,openai,gpt-3.5-turbo,0,3353,249,5,7,2,1,4,6,3
43b89e9f-c406-43ab-9e94-6fab24da928d,2025-03-28 06:54:04.485099+00:00,openai,gpt-3.5-turbo,0,3353,222,3,5,1,7,6,2,4
f8b5fb46-35bc-4c3f-874f-2c450be09b06,2025-03-28 06:54:09.303154+00:00,openai,gpt-3.5-turbo,0,3353,249,5,2,3,6,7,4,1
48711706-848c-459c-b9bb-fd8ca34ace69,2025-03-28 06:54:14.428353+00:00,openai,gpt-3.5-turbo,0,3353,248,7,5,2,1,6,3,4
455a2e96-a1bc-4f8e-9b5d-4b1ec5bbff28,2025-03-28 06:54:19.032049+00:00,openai,gpt-3.5-turbo,0,3353,246,6,5,4,7,2,1,3
958f942a-48d8-41fc-8e04-ab5dc1b4408b,2025-03-28 06:54:23.960775+00:00,openai,gpt-3.5-turbo,0,3353,218,2,7,6,5,4,1,3
2cf66bdc-2f28-4167-a01d-3c37e2cbdf30,2025-03-28 06:54:29.271066+00:00,openai,gpt-3.5-turbo,0,3353,248,5,2,6,7,3,4,1
d8aa5b58-1567-42fc-97c2-989b5df29337,2025-03-28 06:54:33.657580+00:00,openai,gpt-3.5-turbo,0,3353,260,5,6,1,2,3,4,7
1b9273c2-dfde-4e0d-a38a-748c12da3076,2025-03-28 06:54:38.518777+00:00,openai,gpt-3.5-turbo,0,3353,219,6,2,3,5,1,7,4
7273fad7-2859-49e6-b280-e4645913bbf2,2025-03-28 06:54:43.452491+00:00,openai,gpt-3.5-turbo,0,3353,239,5,2,1,4,6,3,7
7d8a715a-4292-4226-8aef-a1abf11093bc,2025-03-28 06:54:48.109848+00:00,openai,gpt-3.5-turbo,0,3353,220,7,5,6,1,4,3,2
a0f04efc-a2b5-41c5-a58e-e0af8e8b213f,2025-03-28 06:54:51.944694+00:00,openai,gpt-3.5-turbo,0,3353,220,4,2,3,6,1,7,5
4c202663-d268-43ee-b106-a4d97ade38a7,2025-03-28 06:54:57.254098+00:00,openai,gpt-3.5-turbo,0,3353,252,5,4,3,2,1,7,6
887e2e4b-1433-4e1b-b91c-95aca6144915,2025-03-28 06:55:01.962386+00:00,openai,gpt-3.5-turbo,0,3353,219,2,7,4,1,3,6,5
ad7750a6-06f2-4678-94e9-1118761c548f,2025-03-28 06:55:06.832940+00:00,openai,gpt-3.5-turbo,0,3353,226,7,1,2,4,6,3,5
baee1f93-7a9b-444f-8c38-b4daf3c7106c,2025-03-28 06:55:14.268716+00:00,openai,gpt-3.5-turbo,0,3353,248,6,7,2,1,4,3,5
