cuid,created_at,provider,model,temperature,input_tokens,output_tokens,"C1. Public funds should pay for biobanks, instead of private companies.",C2. The community that provides samples for research should receive improved medical services in return.,C3. People should be paid for providing their samples to a biobank.,C4. Information about people's genes and the traits they inherit from their parents is more private than their medical records.,C5. The confidentiality of personal medical information is critical in any circumstance where research is being conducted.,C6. High-priced genetic research is diverting funds that could be used to promote public health in other ways.,C7. Race is a useful topic for genetic studies,C8. Collecting samples from people in an ethnic or cultural group is acceptable only if the whole group has agreed to participate.,C9. Religious groups need to be asked for their views about biobanks and genetic research.,C10. Genetic studies will lead to the discrimination of people living with genetic conditions or disabilities.,C11. Genetic studies of race on ethnic or cultural groups will lead to the discrimination of those groups.,C12. The priorities for health should be to reduce inequalities and the burden of disease.,C13. Biobanks are valuable even if they only advance science (e.g. provide new information about diseases) and do not lead to treatments or cures.,"C14. It is always acceptable to do research on samples that identify me, without my prior permission.",C15. There is no point asking the public for their views on the ethical issues in science and technology.,C16. Genetic research will improve our lives.,C17. Deciding how to regulate biobanks should be left to the government.,C18. There is no risk to the people who provide samples and information to biobanks.,C19. Policy makers need to consider whether WA should not have biobanks.,C20. My sample should never be permanently anonymized since I should be contacted about important research results,C21. Researchers and institutions (e.g. hospitals and universities) should be allowed to use samples for research but they should not own them.,C22. I should be asked for my permission every time researchers want to use my samples for research,C23. There must be special consideration of the views of Aboriginal people towards healthcare and genetic research.,C24. Improved health is more likely to come from educating people about their diet and lifestyle than from biobanks.,C25. People with a [chronic disease or] genetic condition in their family have a responsibility to be involved in genetic research.,C26. People should always be able to withdraw their sample from research at any time.,C27. I should have property rights to my tissues before and after they leave my body,C28. People who provide samples for research should get special access to the treatments that result from this research.,C29. Permission from the indigenous community must be sought if samples are collected from indigenous peoples.,C30. People who provide samples should be active in the set up and ongoing management of biobanks.,C31. Biobanks will only lead to high profits and expensive treatments that most people can't afford.,"C32. I do not mind if researchers have access to my samples, when there is no way I can be identified.","C33. I trust independent research ethics committees, which are not connected to the biobank in anyway, to decide whether research is ethical and approve who gets access to my samples.",C34. I trust researchers to make sure only approved people get access to my samples,C35. We should all provide samples to biobanks because it will benefit everyone.,C36. I do not mind if my sample is connected to my name and medical information.,C37. The fact that we cannot predict what biobanks will be used for in the future bothers me.,C38. Profits from biobanking should be shared in some way with the community who provided the samples.,"C39. Biobanks need to be monitored and reviewed by external, independent people to prevent the misuse of data and samples.","C40. The biobank owner should be able to sell any information they have about my genes, if they want to.","C41. I don't mind if my samples are connected to my medical records without my prior permission, so long as researchers don't get access to any data that identifies me.",C42. I trust biobanks with managers who are independent of researchers to make sure only approved people get access to my samples,C43. It's OK if data that identifies me is stored in a separate database and replaced in the biobank by a unique non-identifying code.,C44. Commercial companies should keep all the profits they make from biobanking because they take the financial risks and put up the money to develop new drugs and treatments.,"C45. Commercial companies should get access to biobanks, otherwise new drugs and treatments will not be developed.",C46. It is acceptable for samples and information that doesn't identify me to be sent to researchers overseas.,C47. People should be told if commercial companies could get access to their samples and information.,C48. The public will be more protected if biobanks are government-funded not privately funded.,C49. Biobanks are valuable because they promise huge benefits for our economy.
14ae5701-eb59-4f66-a858-67302f8b4b5e,2025-03-26 07:57:59.178692+00:00,openai,gpt-4-turbo,0,4889,297,8,9,7,9,11,6,4,9,7,9,8,10,7,2,2,9,6,3,4,8,9,10,10,7,6,11,9,7,10,8,5,8,10,7,6,3,7,9,10,2,4,8,9,3,7,8,9,8,5
9d44b1cb-a66e-4ed5-9b39-40d7a146515d,2025-03-26 07:58:10.471876+00:00,openai,gpt-4-turbo,0,4889,293,9,9,5,10,11,8,5,10,8,7,4,11,8,2,3,8,8,2,3,7,10,10,10,7,6,11,9,6,11,9,7,9,9,7,7,2,8,9,10,2,5,9,8,4,6,9,11,8,6
9133c22e-ee53-4c09-b182-f473d68b97e1,2025-04-01 08:40:26.069075+00:00,openai,gpt-4-turbo,0,4889,296,9,10,7,10,11,7,5,10,7,9,9,10,8,2,2,8,9,2,4,5,9,10,11,7,7,11,8,7,11,9,8,9,10,6,7,3,8,9,10,2,4,7,10,3,6,8,10,9,6
083242f8-3365-490f-97c2-282fdfe805f4,2025-04-01 08:40:37.447151+00:00,openai,gpt-4-turbo,0,4886,298,8,9,7,8,11,5,4,8,7,8,9,10,7,1,2,9,6,2,2,7,10,10,10,7,5,11,8,8,11,8,3,9,10,7,6,3,8,9,11,1,5,9,9,2,6,7,10,9,6
4541c53e-9624-4fad-8395-e75142f3a36f,2025-04-01 08:40:53.104879+00:00,openai,gpt-4-turbo,0,4889,300,9,8,5,8,11,7,4,10,6,9,3,8,9,2,2,8,7,2,4,5,9,10,10,6,6,11,7,7,10,8,6,9,10,6,7,3,7,9,11,1,5,8,8,3,7,7,10,8,5
3463953b-b8da-449b-a39a-427a2ffd0471,2025-04-01 08:41:08.995407+00:00,openai,gpt-4-turbo,0,4886,297,8,9,5,9,11,7,5,10,8,9,9,10,9,2,3,9,6,3,5,6,10,11,10,7,4,11,10,7,11,8,8,8,10,7,7,2,7,9,11,2,4,8,10,3,6,7,11,8,6
b668e514-8d9e-4aa6-a607-a24b07e5be3f,2025-04-01 08:41:19.273095+00:00,openai,gpt-4-turbo,0,4889,297,8,8,5,8,11,7,5,9,6,7,7,9,7,2,3,8,7,2,4,5,9,9,10,7,5,11,8,6,10,8,6,7,9,8,7,2,7,8,10,2,4,8,9,3,6,6,9,8,5
065cb3f7-737a-46b2-bfa3-bd61401ab5bb,2025-04-01 08:41:31.389630+00:00,openai,gpt-4-turbo,0,4889,298,9,8,5,9,11,6,4,10,7,3,2,11,8,2,2,8,7,2,4,7,9,8,9,8,6,11,6,5,10,7,3,9,10,8,7,2,7,7,10,1,5,9,9,3,5,8,9,8,6
6c384da8-8e7a-4925-8497-81afb8fe2c97,2025-04-01 08:41:41.850840+00:00,openai,gpt-4-turbo,0,4889,296,9,8,6,9,11,6,4,9,6,9,8,11,7,2,2,9,8,3,4,6,10,10,10,7,5,11,8,7,11,7,4,8,10,8,7,3,7,8,11,2,5,8,9,3,5,7,10,9,5
ceff5ac2-89ba-48b9-9d31-22fcf7970f8f,2025-04-01 08:41:59.730662+00:00,openai,gpt-4-turbo,0,4889,296,9,8,5,9,11,7,4,11,9,9,8,10,7,2,2,8,8,2,4,6,9,11,10,6,5,11,8,7,11,7,5,7,10,7,7,2,7,8,10,2,4,8,8,3,6,6,10,9,5
3e066e57-3afd-4a80-92b6-91b23c5838d2,2025-04-01 08:42:10.802718+00:00,openai,gpt-4-turbo,0,4889,297,9,8,6,9,11,5,5,9,8,6,3,10,8,2,2,7,8,4,3,5,9,10,10,8,7,11,9,6,11,7,4,7,9,7,7,2,6,8,10,2,5,8,8,3,5,7,10,8,4
c60c501d-18d4-468a-bda5-1378f9517678,2025-04-01 08:42:23.620616+00:00,openai,gpt-4-turbo,0,4889,295,9,10,7,8,11,6,5,11,7,9,9,10,8,2,2,10,8,2,4,8,10,11,11,9,6,11,10,7,11,9,6,10,11,7,8,2,8,9,11,2,4,9,9,3,7,7,11,9,6
5d765f1c-a105-4d0a-9e22-4ca569d777d7,2025-04-03 12:36:22.247064+00:00,openai,gpt-4-turbo,0,4886,295,8,8,6,9,11,6,4,9,7,7,7,9,7,2,2,8,7,2,4,7,9,10,9,7,5,11,8,7,10,8,6,7,10,8,6,3,8,9,10,1,4,9,8,3,5,6,10,8,5
1d33c79a-116c-4587-b1a1-f76c3be5e918,2025-04-03 12:36:36.668661+00:00,openai,gpt-4-turbo,0,4889,297,8,8,5,9,11,6,4,9,6,8,7,10,7,2,2,8,7,2,3,8,9,10,9,7,6,11,9,9,11,8,5,7,8,7,6,2,7,8,10,1,4,8,8,3,6,7,10,9,5
7d511786-7fb5-4220-a27e-8487760ad0be,2025-04-03 12:36:49.489122+00:00,openai,gpt-4-turbo,0,4889,297,8,8,5,9,11,6,4,10,6,8,8,10,7,2,2,9,5,3,3,7,9,10,10,7,5,11,8,7,11,8,6,9,9,7,6,2,7,8,10,1,6,8,9,3,5,7,9,7,5
9adf52ff-51d8-4ce1-9282-6a09b70c027f,2025-04-03 12:37:07.355616+00:00,openai,gpt-4-turbo,0,4889,296,8,9,6,9,11,6,5,9,7,7,3,10,8,1,2,8,7,4,4,7,9,10,10,7,6,11,7,8,10,8,5,8,9,8,7,3,8,9,10,2,5,9,9,3,6,7,9,8,6
6ac80669-92b1-4376-818e-8b6eb1baf26d,2025-04-03 12:37:19.759912+00:00,openai,gpt-4-turbo,0,4889,296,8,9,6,9,11,7,5,10,8,9,9,10,7,1,2,10,7,2,3,7,9,10,10,8,6,11,9,8,11,8,4,7,10,7,7,2,8,9,10,1,4,7,9,3,5,6,10,8,6
ab5bb1a6-0c7e-4613-beb7-94381bd04ac7,2025-04-03 12:37:31.661748+00:00,openai,gpt-4-turbo,0,4889,297,9,8,6,9,11,6,4,9,7,8,9,10,8,2,3,8,8,3,4,7,9,10,10,7,5,11,8,7,10,7,7,9,10,7,6,3,7,8,10,2,4,9,8,3,5,7,10,8,6
97cf26f8-ef5e-4530-9676-d0958da301d1,2025-04-03 12:37:50.052577+00:00,openai,gpt-4-turbo,0,4889,296,9,8,5,9,11,6,5,10,6,8,3,9,8,1,2,8,5,2,4,6,9,11,11,7,5,11,8,7,11,9,7,9,8,7,6,2,7,8,10,1,5,7,9,2,7,8,10,8,6
4fec57a3-9475-4a66-8291-529cc783a907,2025-04-03 12:38:02.528983+00:00,openai,gpt-4-turbo,0,4886,297,8,9,7,9,11,6,5,10,8,10,10,11,7,1,2,8,7,2,3,8,10,10,11,7,6,11,7,7,11,9,4,8,9,8,6,2,7,8,11,1,4,9,9,3,5,6,9,8,5
338e0b96-ff0d-482b-a19e-bbbd205c314a,2025-04-03 12:38:14.745496+00:00,openai,gpt-4-turbo,0,4889,296,8,9,5,9,11,6,5,8,8,8,8,9,7,2,2,9,6,3,3,2,9,10,10,7,6,11,6,6,10,8,7,8,9,8,7,2,7,8,10,1,4,9,8,3,7,7,9,8,5
325d9083-bbba-41ef-8b53-b8b55c714638,2025-04-03 12:38:29.687054+00:00,openai,gpt-4-turbo,0,4889,297,8,8,5,9,11,7,3,9,5,8,2,9,7,1,2,8,6,2,4,9,10,10,10,6,4,11,9,6,11,9,8,7,10,7,7,2,8,8,10,1,3,8,8,3,5,7,10,7,5
af01ab2d-fb21-46ea-9e57-69efd785ad9d,2025-04-03 12:38:48.433899+00:00,openai,gpt-4-turbo,0,4889,297,8,7,5,9,11,7,4,8,7,8,8,9,7,2,2,9,7,2,3,6,9,9,10,7,4,11,8,6,10,7,6,8,9,6,7,2,7,7,9,1,5,8,8,3,5,7,9,8,6
