cuid,created_at,provider,model,temperature,input_tokens,output_tokens,P1. Ban Begging within Sweden,P2. Deport any immigrants found begging on the streets who have stayed in Sweden longer than three months,P3. Enforce existing laws without special consideration for beggars,P4. Forbid giving money to beggars,P5. Focus resources on addressing the the problem in source countries such as Romania,P6. Ban Illegal Settlements,P7. Provide accommodation for beggars (more)
b87aa395-db1a-449c-b216-86eba80b19b0,2025-03-20 10:52:54.023245+00:00,google,gemini-2.0-flash,0,3713,301,3,5,2,6,1,4,7
ca203df2-8301-42b8-bd25-2b5da2888698,2025-03-20 10:52:58.780906+00:00,google,gemini-2.0-flash,0,3713,296,4,3,2,5,1,7,6
f541902e-a6fe-4226-9146-58aca43ecf7b,2025-03-20 10:53:03.490753+00:00,google,gemini-2.0-flash,0,3713,297,3,4,2,5,1,6,7
c6c2e2e7-cce7-4675-ac0d-4e3ab46e976f,2025-03-20 10:53:08.430388+00:00,google,gemini-2.0-flash,0,3713,301,3,5,2,6,1,4,7
55d729ea-cf1d-4165-a29a-1e5a179cafce,2025-03-20 10:53:13.001711+00:00,google,gemini-2.0-flash,0,3713,298,4,3,2,6,1,5,7
2b756be8-c21e-4754-9fbf-d76c113e4fda,2025-03-20 10:53:17.721307+00:00,google,gemini-2.0-flash,0,3713,296,3,7,1,4,2,5,6
bc4349ef-00e7-4673-94fb-714d4bb8e68e,2025-03-20 10:53:22.931738+00:00,google,gemini-2.0-flash,0,3713,298,4,5,2,6,1,3,7
820944dd-46fe-4402-8b54-5cc59f433217,2025-03-20 10:53:27.331974+00:00,google,gemini-2.0-flash,0,3713,298,3,6,2,4,1,7,5
58980256-5509-42ec-80e9-03c8c2b95249,2025-03-20 10:53:32.073548+00:00,google,gemini-2.0-flash,0,3713,301,6,5,3,2,7,4,1
6d271a00-34ff-4a05-81c1-90a0e2d2cb30,2025-03-20 10:53:36.857817+00:00,google,gemini-2.0-flash,0,3713,297,2,6,3,5,1,4,7
6727e1a6-5d04-4af9-8666-63bb03038615,2025-03-25 13:48:21.759527+00:00,google,gemini-2.0-flash,0,3713,301,3,5,2,6,1,4,7
a076f827-d68b-42ca-abda-07a209057623,2025-03-25 13:48:25.592150+00:00,google,gemini-2.0-flash,0,3713,297,4,2,3,7,1,6,5
70a8f8d2-98d6-4d98-893e-9bfe28d940d8,2025-03-25 13:48:29.554383+00:00,google,gemini-2.0-flash,0,3713,295,5,3,2,6,1,7,4
e197c929-c352-4aa8-91e7-522977751233,2025-03-25 13:48:33.435485+00:00,google,gemini-2.0-flash,0,3713,301,4,5,2,6,1,3,7
d9694689-b627-49ec-8d85-642bbb66f090,2025-03-25 13:48:37.538669+00:00,google,gemini-2.0-flash,0,3713,298,4,3,2,6,1,5,7
a2f53bae-8ed2-4ba2-9d47-f8c9741bd4cc,2025-03-25 13:48:41.527682+00:00,google,gemini-2.0-flash,0,3713,300,3,7,1,4,2,5,6
3bea932b-d987-4ead-a67a-ce96413a4d73,2025-03-25 13:48:45.320691+00:00,google,gemini-2.0-flash,0,3713,297,4,5,2,6,1,3,7
3af17865-9585-4da0-bda4-7e22e6981864,2025-03-25 13:48:48.975472+00:00,google,gemini-2.0-flash,0,3713,299,3,6,2,4,1,7,5
500397ed-15a1-4946-9922-782214666b23,2025-03-25 13:48:52.895892+00:00,google,gemini-2.0-flash,0,3713,295,6,7,3,5,4,2,1
f59d239b-130f-46a9-86c9-90f85de0acfe,2025-03-25 13:48:56.684446+00:00,google,gemini-2.0-flash,0,3713,301,4,6,2,5,1,3,7
81ef1eec-453a-4e07-ae13-4b8f3a1d2f06,2025-03-27 09:25:07.152169+00:00,google,gemini-2.0-flash,0,3713,301,3,5,2,6,1,4,7
41ad52d9-79e1-4032-932d-697aee302fc0,2025-03-27 09:25:11.162798+00:00,google,gemini-2.0-flash,0,3713,297,4,2,3,7,1,6,5
05194872-d6ba-44cc-be41-65c2d16aa61c,2025-03-27 09:25:14.954439+00:00,google,gemini-2.0-flash,0,3713,297,3,4,2,5,1,6,7
baa9f93d-5a46-457c-ae04-06d94813a33e,2025-03-27 09:25:18.883273+00:00,google,gemini-2.0-flash,0,3713,298,3,5,2,6,1,4,7
be552cd6-fb20-4fcc-b099-8260762d48f1,2025-03-27 09:25:22.579031+00:00,google,gemini-2.0-flash,0,3713,301,4,3,2,5,1,6,7
763c6ab5-b02a-411f-8234-eca5b3e12e98,2025-03-27 09:25:26.522423+00:00,google,gemini-2.0-flash,0,3713,296,3,7,1,4,2,5,6
f9ac7646-cead-4842-9116-95a6a00e5183,2025-03-27 09:25:30.195675+00:00,google,gemini-2.0-flash,0,3713,302,4,5,2,6,1,3,7
c66fd87b-8ffd-4b67-ad4f-4634d7bc096d,2025-03-27 09:25:33.542584+00:00,google,gemini-2.0-flash,0,3713,298,3,6,2,4,1,7,5
31b4bd89-524b-4a2e-8e62-6ca3d090543c,2025-03-27 09:25:37.273819+00:00,google,gemini-2.0-flash,0,3713,301,6,5,3,2,7,4,1
c6a0615d-b7bb-441e-83d5-462f32906e52,2025-03-27 09:25:41.001559+00:00,google,gemini-2.0-flash,0,3713,301,4,6,2,5,1,3,7
