cuid,created_at,provider,model,temperature,input_tokens,output_tokens,"C1. Public funds should pay for biobanks, instead of private companies.",C2. The community that provides samples for research should receive improved medical services in return.,C3. People should be paid for providing their samples to a biobank.,C4. Information about people's genes and the traits they inherit from their parents is more private than their medical records.,C5. The confidentiality of personal medical information is critical in any circumstance where research is being conducted.,C6. High-priced genetic research is diverting funds that could be used to promote public health in other ways.,C7. Race is a useful topic for genetic studies,C8. Collecting samples from people in an ethnic or cultural group is acceptable only if the whole group has agreed to participate.,C9. Religious groups need to be asked for their views about biobanks and genetic research.,C10. Genetic studies will lead to the discrimination of people living with genetic conditions or disabilities.,C11. Genetic studies of race on ethnic or cultural groups will lead to the discrimination of those groups.,C12. The priorities for health should be to reduce inequalities and the burden of disease.,C13. Biobanks are valuable even if they only advance science (e.g. provide new information about diseases) and do not lead to treatments or cures.,"C14. It is always acceptable to do research on samples that identify me, without my prior permission.",C15. There is no point asking the public for their views on the ethical issues in science and technology.,C16. Genetic research will improve our lives.,C17. Deciding how to regulate biobanks should be left to the government.,C18. There is no risk to the people who provide samples and information to biobanks.,C19. Policy makers need to consider whether WA should not have biobanks.,C20. My sample should never be permanently anonymized since I should be contacted about important research results,C21. Researchers and institutions (e.g. hospitals and universities) should be allowed to use samples for research but they should not own them.,C22. I should be asked for my permission every time researchers want to use my samples for research,C23. There must be special consideration of the views of Aboriginal people towards healthcare and genetic research.,C24. Improved health is more likely to come from educating people about their diet and lifestyle than from biobanks.,C25. People with a [chronic disease or] genetic condition in their family have a responsibility to be involved in genetic research.,C26. People should always be able to withdraw their sample from research at any time.,C27. I should have property rights to my tissues before and after they leave my body,C28. People who provide samples for research should get special access to the treatments that result from this research.,C29. Permission from the indigenous community must be sought if samples are collected from indigenous peoples.,C30. People who provide samples should be active in the set up and ongoing management of biobanks.,C31. Biobanks will only lead to high profits and expensive treatments that most people can't afford.,"C32. I do not mind if researchers have access to my samples, when there is no way I can be identified.","C33. I trust independent research ethics committees, which are not connected to the biobank in anyway, to decide whether research is ethical and approve who gets access to my samples.",C34. I trust researchers to make sure only approved people get access to my samples,C35. We should all provide samples to biobanks because it will benefit everyone.,C36. I do not mind if my sample is connected to my name and medical information.,C37. The fact that we cannot predict what biobanks will be used for in the future bothers me.,C38. Profits from biobanking should be shared in some way with the community who provided the samples.,"C39. Biobanks need to be monitored and reviewed by external, independent people to prevent the misuse of data and samples.","C40. The biobank owner should be able to sell any information they have about my genes, if they want to.","C41. I don't mind if my samples are connected to my medical records without my prior permission, so long as researchers don't get access to any data that identifies me.",C42. I trust biobanks with managers who are independent of researchers to make sure only approved people get access to my samples,C43. It's OK if data that identifies me is stored in a separate database and replaced in the biobank by a unique non-identifying code.,C44. Commercial companies should keep all the profits they make from biobanking because they take the financial risks and put up the money to develop new drugs and treatments.,"C45. Commercial companies should get access to biobanks, otherwise new drugs and treatments will not be developed.",C46. It is acceptable for samples and information that doesn't identify me to be sent to researchers overseas.,C47. People should be told if commercial companies could get access to their samples and information.,C48. The public will be more protected if biobanks are government-funded not privately funded.,C49. Biobanks are valuable because they promise huge benefits for our economy.
77908762-049f-42fd-b520-6bfe12ad71eb,2025-04-03 12:43:23.060909+00:00,google,gemma3:12b,0,0,0,10,6,2,10,10,3,1,1,3,1,1,3,6,1,1,6,5,1,1,1,7,10,11,2,7,10,7,4,10,8,2,6,9,7,1,1,2,7,9,2,1,9,4,2,7,8,8,9,3
4afc4383-0b99-4b55-b8a2-2ac48fccabb9,2025-04-03 12:43:58.698143+00:00,google,gemma3:12b,0,0,0,8,5,3,9,8,4,1,2,3,2,2,8,8,1,1,7,5,3,1,2,9,2,9,3,2,10,2,3,10,7,2,6,8,4,2,1,2,6,9,1,1,4,7,2,6,7,6,7,4
46885e97-b37d-47a8-b9eb-9bef225c3b53,2025-04-03 12:44:34.715164+00:00,google,gemma3:12b,0,0,0,3,1,1,1,1,3,1,4,1,3,6,1,4,1,4,6,4,6,3,6,4,4,3,1,6,11,1,6,4,1,1,4,1,1,6,3,1,1,6,1,4,1,1,1,1,1,1,3,1
e55e5c89-62df-4397-8f59-98127657870a,2025-04-03 12:45:08.765666+00:00,google,gemma3:12b,0,0,0,2,6,2,9,1,1,4,8,7,8,11,11,10,3,6,8,4,6,10,9,2,10,10,3,7,10,4,4,7,2,6,8,8,3,6,7,9,1,11,9,7,3,9,1,1,4,2,11,3
7a65a471-bf8e-43bf-a949-28d4fc7e0e9d,2025-04-03 12:45:43.361404+00:00,google,gemma3:12b,0,0,0,7,7,3,10,10,5,1,10,4,2,2,6,7,1,1,6,6,1,3,2,8,2,10,4,5,9,8,3,10,7,4,8,6,7,4,1,6,6,9,3,1,6,6,2,5,8,7,7,3
81d41c25-a62a-46d9-84ad-a006417eda54,2025-04-03 12:46:18.815700+00:00,google,gemma3:12b,0,0,0,8,4,3,8,9,2,1,2,3,2,2,7,6,1,1,5,5,1,2,3,6,1,7,2,3,1,2,2,8,5,2,6,7,1,2,1,3,4,7,1,1,4,4,2,3,2,6,6,2
4de144b2-259f-49f4-9e12-497b725a7329,2025-04-03 12:46:53.937843+00:00,google,gemma3:12b,0,0,0,6,1,2,1,3,8,5,8,3,9,5,3,8,6,5,3,1,6,7,2,7,6,6,8,2,2,1,7,7,4,7,10,9,4,9,8,10,3,5,5,9,4,4,10,1,2,4,10,9
10e3678a-bfd7-4c6b-9187-5aaa9900974a,2025-04-03 12:47:28.431183+00:00,google,gemma3:12b,0,0,0,9,6,1,10,10,3,1,4,4,2,3,7,8,1,2,8,5,6,5,2,6,3,6,3,7,1,6,5,11,4,4,8,11,7,4,1,2,7,8,1,2,4,9,3,3,5,7,9,2
9cde4a43-af7c-4d8b-8d97-86d771270e7c,2025-04-03 12:48:03.545759+00:00,google,gemma3:12b,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,3,11,1,1,1,1,1,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
e0e26c0a-17bd-44cd-8086-0117b7137549,2025-04-03 12:48:37.892331+00:00,google,gemma3:12b,0,0,0,7,4,4,8,10,2,1,10,6,3,1,8,9,1,1,9,5,1,2,3,7,1,10,8,6,9,6,4,10,7,2,10,6,2,1,3,2,6,8,1,1,8,7,2,6,9,3,7,3
