cuid,created_at,provider,model,temperature,input_tokens,output_tokens,P1. Leave the policy settings as they are.,P2. Policies that emphasise economic growth over climate change adaptation or mitigation.,P3. Policies that involve a moderate cut in CO2 emissions (at least 25% in over the next 10 years).,P4. Policies that involve a dramatic cut back in CO2 emissions (at least 50% in the next 10 years).,P5. Adaptation policies and expenditure. Planning controls and emergency response programs.,"P6. Adaptation policies that target individual, small business or community-based actions (e.g., support the installation of alternative energy generators, insulation, water use efficiency)",P7. Preparing for climate risk through the development of new approaches and technologies that enhance resilience to the impacts of climate variability or change.
76d23a01-9ea3-4c9e-b6a8-1872b7255b28,2025-03-25 14:48:01.191928+00:00,mistralai,open-mixtral-8x7b,0,3817,254,6,7,5,1,2,4,3
a7fcb81c-426a-431e-937d-77fa4af5f66f,2025-03-25 14:48:05.212708+00:00,mistralai,open-mixtral-8x7b,0,3817,254,4,7,5,2,1,3,6
c785d13a-03f1-46d1-be40-a9bbd7a281bd,2025-03-25 14:48:10.395974+00:00,mistralai,open-mixtral-8x7b,0,3817,261,4,6,1,2,7,5,3
bb54b85e-9ae5-4df2-88f5-61ad57c3e4f4,2025-03-25 14:48:19.084962+00:00,mistralai,open-mixtral-8x7b,0,3817,265,7,3,4,5,2,6,1
57a496ee-93bc-4f34-b86e-a85f8130e080,2025-03-25 14:48:25.656587+00:00,mistralai,open-mixtral-8x7b,0,3817,256,2,3,4,6,1,5,7
154fe88a-9b2a-42e9-949c-238fc964a4fe,2025-03-25 14:48:32.823499+00:00,mistralai,open-mixtral-8x7b,0,3817,260,6,7,3,2,4,1,5
9eae4e75-c703-4955-b6e9-3d6ddaca22ed,2025-03-25 14:48:37.625335+00:00,mistralai,open-mixtral-8x7b,0,3817,259,4,7,6,2,5,1,3
41dc6219-535c-4a2b-813e-474c6ec276bb,2025-03-25 14:48:43.172829+00:00,mistralai,open-mixtral-8x7b,0,3817,247,3,4,6,1,2,7,5
f739d2fc-853e-4a9b-89f9-d70a78b3d90a,2025-03-25 14:48:47.341946+00:00,mistralai,open-mixtral-8x7b,0,3817,257,4,7,6,3,5,1,2
1f30f490-dc34-4895-9b1e-f5aeccdbecc7,2025-03-25 14:48:51.570660+00:00,mistralai,open-mixtral-8x7b,0,3817,256,5,7,1,2,3,6,4
