cuid,created_at,provider,model,temperature,input_tokens,output_tokens,P1. Leave the policy settings as they are.,P2. Policies that emphasise economic growth over climate change adaptation or mitigation.,P3. Policies that involve a moderate cut in CO2 emissions (at least 25% in over the next 10 years).,P4. Policies that involve a dramatic cut back in CO2 emissions (at least 50% in the next 10 years).,P5. Adaptation policies and expenditure. Planning controls and emergency response programs.,"P6. Adaptation policies that target individual, small business or community-based actions (e.g., support the installation of alternative energy generators, insulation, water use efficiency)",P7. Preparing for climate risk through the development of new approaches and technologies that enhance resilience to the impacts of climate variability or change.
44d970ac-e01c-4870-bd4c-6546cf4b1958,2025-03-25 14:44:10.190225+00:00,mistralai,open-mixtral-8x7b,0,3706,238,6,3,5,7,1,2,4
176d69dd-0072-4a89-a0bb-4eeb7ebdb9ba,2025-03-25 14:44:14.828039+00:00,mistralai,open-mixtral-8x7b,0,3706,240,7,6,4,5,3,1,2
f735b0a3-1d97-48e9-8981-507964bc1c3f,2025-03-25 14:44:21.539081+00:00,mistralai,open-mixtral-8x7b,0,3706,245,2,7,6,3,5,1,4
eb7d84ff-043d-42ec-b239-1f989a547325,2025-03-25 14:44:25.466501+00:00,mistralai,open-mixtral-8x7b,0,3706,292,5,3,2,7,1,6,4
b9132421-8617-42d5-b6bd-f8574c410b8b,2025-03-25 14:44:30.335830+00:00,mistralai,open-mixtral-8x7b,0,3706,251,2,6,3,5,4,7,1
5d7c744b-3e7a-4a56-9e63-cdf7ee4a6906,2025-03-25 14:44:35.127653+00:00,mistralai,open-mixtral-8x7b,0,3706,237,5,3,6,1,2,7,4
46251e1f-17d0-4ba6-823a-c77afd0e1dd6,2025-03-25 14:44:40.046009+00:00,mistralai,open-mixtral-8x7b,0,3706,241,4,3,5,1,2,7,6
f6371cb5-8c24-4b32-8cb1-b60f8109993a,2025-03-25 14:44:44.353117+00:00,mistralai,open-mixtral-8x7b,0,3706,242,6,1,4,3,2,7,5
f438ef3c-e150-4ade-aafb-f35459386ca1,2025-03-25 14:44:51.836148+00:00,mistralai,open-mixtral-8x7b,0,3706,244,7,6,2,4,3,1,5
429919ed-7641-4b9c-990f-b9ad01611f87,2025-03-25 14:44:55.731946+00:00,mistralai,open-mixtral-8x7b,0,3706,243,3,2,4,6,7,5,1
e358e68d-412c-4816-8ad1-566899cf3e2d,2025-03-25 14:44:59.705547+00:00,mistralai,open-mixtral-8x7b,0,3706,246,7,6,2,5,4,1,3
f9264917-3e15-42cc-ac34-85f2b80f8097,2025-03-25 14:45:06.272090+00:00,mistralai,open-mixtral-8x7b,0,3706,246,5,1,4,7,6,3,2
2af802a0-20cf-4af7-94cf-486d2ea52f4b,2025-03-25 14:45:11.092951+00:00,mistralai,open-mixtral-8x7b,0,3706,245,6,3,5,4,7,2,1
0937fbaf-98c6-4874-9150-d2fb3ff43bce,2025-03-25 14:45:16.817697+00:00,mistralai,open-mixtral-8x7b,0,3706,234,4,7,5,6,3,2,1
b340229f-68eb-4b05-8912-60ec77727b76,2025-03-25 14:45:21.125534+00:00,mistralai,open-mixtral-8x7b,0,3706,238,2,1,6,3,7,4,5
41167b5d-a303-48e5-b46d-b0279baaa8c0,2025-03-25 14:45:26.201916+00:00,mistralai,open-mixtral-8x7b,0,3706,240,5,4,1,7,3,6,2
dfb176f5-aefe-4981-8449-b51bf6ccef2e,2025-03-27 12:08:26.089165+00:00,mistralai,open-mixtral-8x7b,0,3706,242,5,7,4,2,3,1,6
21f9475b-c9f4-4865-b1e9-af17527cc48b,2025-03-27 12:08:31.401169+00:00,mistralai,open-mixtral-8x7b,0,3706,248,2,4,7,5,6,1,3
c747e278-3dcc-4e63-a555-fdf64089b95a,2025-03-27 12:08:35.720743+00:00,mistralai,open-mixtral-8x7b,0,3706,247,4,7,2,6,5,1,3
292a2b38-08e5-4ac5-8ed0-7eecf1a3f100,2025-03-27 12:08:39.718786+00:00,mistralai,open-mixtral-8x7b,0,3706,233,6,3,7,1,2,5,4
641a4113-ca4f-42e0-80d5-16cd8dacd0c4,2025-03-27 12:08:49.835586+00:00,mistralai,open-mixtral-8x7b,0,3706,240,4,5,1,6,2,3,7
ba5c1e25-8ce2-49a2-b2b7-e12e43991c87,2025-03-27 12:08:54.033594+00:00,mistralai,open-mixtral-8x7b,0,3706,241,5,3,4,7,6,2,1
faf8b476-fdac-4133-ba88-cc8b540f8d4b,2025-03-27 12:08:57.980884+00:00,mistralai,open-mixtral-8x7b,0,3706,242,4,6,7,1,5,3,2
cdca90cb-e174-4219-8042-077fb67c6a8f,2025-03-27 12:09:04.186411+00:00,mistralai,open-mixtral-8x7b,0,3706,248,6,4,3,5,7,1,2
2447d522-354e-4b4f-99ac-4a1944a41db6,2025-03-27 12:09:08.776754+00:00,mistralai,open-mixtral-8x7b,0,3706,239,5,3,2,7,6,1,4
efc8d9dd-abe5-44ab-9b2d-4fff751e5c97,2025-03-27 12:09:21.902120+00:00,mistralai,open-mixtral-8x7b,0,3706,247,4,3,6,7,5,2,1
8d2bb569-d872-46fc-8d27-4c8c3c06bd68,2025-03-27 12:09:25.675530+00:00,mistralai,open-mixtral-8x7b,0,3706,244,7,5,3,1,6,2,4
ab5f9b0b-8e3c-4d8d-8e46-3b6997dbcd7f,2025-03-27 12:09:33.047065+00:00,mistralai,open-mixtral-8x7b,0,3455,98,4,3,6,1,2,7,5
7d26a56c-6ee9-4783-9c2b-e2f23a3fa5fa,2025-03-27 12:09:35.609652+00:00,mistralai,open-mixtral-8x7b,0,3706,248,3,7,4,6,2,5,1
6413ba43-02d2-462f-b77a-000e69d882e9,2025-03-27 12:09:40.221165+00:00,mistralai,open-mixtral-8x7b,0,3706,249,7,6,5,1,3,2,4
bc7b32b2-74c0-4977-9213-de34af07c183,2025-03-27 12:09:44.316438+00:00,mistralai,open-mixtral-8x7b,0,3706,244,4,6,2,5,1,7,3
a96897af-9b7f-41c8-9a0b-38ec5625c763,2025-03-27 12:09:48.836523+00:00,mistralai,open-mixtral-8x7b,0,3706,251,6,4,3,7,5,1,2
514113ae-dffb-4efd-9598-629191229fd0,2025-03-27 12:09:53.829242+00:00,mistralai,open-mixtral-8x7b,0,3706,256,4,3,6,5,2,1,7
1489afab-ec6e-4715-862b-9704a027cf3c,2025-03-27 12:10:00.861159+00:00,mistralai,open-mixtral-8x7b,0,3706,244,3,7,5,6,1,4,2
b2d20490-ed6e-4243-b67a-04e85855ef19,2025-03-27 12:10:10.331891+00:00,mistralai,open-mixtral-8x7b,0,3706,236,3,4,2,7,5,6,1
0e9b58fc-37d8-4833-98dd-94a212999966,2025-03-27 12:10:14.316700+00:00,mistralai,open-mixtral-8x7b,0,3706,247,4,3,2,5,7,6,1
