cuid,created_at,provider,model,temperature,input_tokens,output_tokens,C1. Democracy is a term which has lost much of its original meaning.,C2. There's a dollar democracy that runs through our supposed democracy.,C3. We are a democratic country.,"C4. The fundamental dynamic of Australian society is that it is one of evolution, not revolution.",C5. We live in a great democracy.,C6. Our political system's strength is that it can change to meet changing circumstances.,C7. The last thing we need is a Canberra 'Big Brother' telling us what we should read and hear.,"C8. If you want your vote to count for anything, then you need to not vote in ignorance, you need to know something about what you're being offered.",C9. In Australia the rich have virtually unlimited access to the legal system and the capacity to use it to achieve their own ends.,"C10. You don't have to wait three years to say 'I'm not happy with the job you did.' You can apply pressure, and enough people writing to the local member can turn the situation around.",C11. I don't think we have a lot of input into legislation and a lot of things that are important.,C12. Sometimes I get a bit worried that there's a lot of small minority groups that tend to get a lot of the say,C13. I don't know too much about democracy. I feel ridiculous voting.,C14. I don't want to be in a place where only a minority's viewpoint gets the right to say what's going to happen.,"C15. The true believers are about decency in life, about a capacity to debate the issues and to receive different views.","C16. We as individuals have a right, that's what democracy means to me","C17. Republicanism is a smokescreen for democratic treachery, incompetence and lunacy.",C18. Our government is attempting to mould our society to the needs of a profit-oriented market,C19. I'm always cynical about government processes.,"C20. Governments can talk a great game about 'democracy'. They fall down, in practice, because they cannot accept any sharing of the power to influence decisions with those who might have different motives and ideas.",C21. I don't think there's anything wrong with people voting for their self-interest.,C22. The true function of government is to maintain peace and justice. This does not include interfering in private transactions of its electors.,"C23. If Australia is to recover from the horrible mess we are in at present, we will need leaders of high principles, who will govern with honesty, justice, and righteousness, fearlessly putting into practice the principles of the Bible.","C24. Our community and nation should invoke a spirit that you are important, that you do have a way of influencing things.","C25. Until women are equally represented in Australian parliaments, we will not have a genuine representative democracy.",C26. I suppose we do have an upper class and a lower class.,C27. The only time we are all equal is when we vote in the ballot box.,"C28. A lot of people may be politically ignorant, but they believe what they see and hear on television, and that makes them vote the way they do. They have been brainwashed by the clever advertising people.","C29. Free markets work because individual people, cooperating peacefully and voluntarily through markets, can achieve much that politicians and bureaucrats cannot achieve using compulsion and direction.",C30. Low female participation rates compound the domination of the public realm by males.,C31. Concluding that some races/cultures are better than others must be avoided.,C32. People get the government they deserve,C33. There is no real difference in ideological terms between the major parties and preference distributions are problematic.,"C34. Too few people have a lot of sway in the system.  Corporate lobbyists, vested interests, pork barrelling and contributions to political parties are all problematic.","C35. The political system is remote and closed and the connection with elected representatives is difficult, they are often faceless.",C36. The party system is the main obstruction to accountable politics.,C37. People are quite capable of processing and thinking about the vast majority of issues facing our society but as long as we are subjected to 'news lite' the level of political debate will remain facile. ,"C38. It would be a great thing if voters could vote on specific issues, not only on a whole party program at election time.",C39. In the Senate there should be elected representatives who are not from the major parties but from smaller interest groups.,"C40. We suffer a Parliamentary Democracy and an archaic and conflict oriented, ""two party system"" where one of two main parties will manipulate us for the next few years. ","C41. The people we elect are loyal not to we dumb bunnies who elected them, but the agenda and dogma of their party. ",C42. Proportional Representation also forces parties to coalesce and moderates out the extreme political views. ,"C43. We should not be afraid of disagreement. Indeed, an important feature of a liberal democracy is respect for conflicting ideas; difference is part of the human condition. ",C44. We should strengthen protections of the free press in order to facilitate a more open and publicly accountable government. ,C45. There is a lot of consultation by govt – but who is listening?  And what power do they have to make changes?,"C46. Democracy means that all policy is exposed to open discussion and debate in a public political space of all citizens before being put to a transparent, accountable vote.","C47. Democracy means we, the people, are responsible for what government does, or fails to do.",C48. Not voting is a form of expression. It's a way of telling parties that no one is offering policies that appeal to you.
9f5430d3-4b59-4468-b528-7eeca6900bd7,2025-03-20 10:54:28.303952+00:00,google,gemini-2.0-flash,0,5263,337,7,9,9,8,8,7,11,9,9,9,8,6,3,10,10,11,2,8,8,9,8,6,3,10,9,7,10,7,8,8,11,7,7,10,9,8,9,10,7,9,10,9,11,11,8,10,10,7
c3574463-bbf6-48ca-8152-ac8000fd033e,2025-03-20 10:54:33.177964+00:00,google,gemini-2.0-flash,0,5251,330,8,8,8,8,8,7,10,10,8,8,8,6,3,9,9,10,2,8,7,9,7,9,2,10,8,7,9,6,8,7,11,6,7,9,8,8,9,9,7,8,9,9,10,11,7,10,9,6
9d4b721e-e583-4170-990d-37b5ed0dd499,2025-03-20 10:54:37.770508+00:00,google,gemini-2.0-flash,0,5275,341,8,10,7,8,6,7,11,11,10,10,9,7,3,11,11,11,1,9,8,10,7,8,2,10,10,8,11,9,9,9,11,7,8,10,9,9,9,10,9,8,10,9,11,11,9,11,11,8
35fab46e-6625-4aab-97d2-bb8cedc2249d,2025-03-20 10:54:42.781129+00:00,google,gemini-2.0-flash,0,5259,332,8,9,7,8,7,9,10,10,9,9,8,6,2,10,10,10,1,9,7,8,7,7,2,8,9,8,9,8,8,8,11,7,7,10,9,8,9,10,9,9,9,9,11,11,9,10,10,6
b96882c7-08dc-4ec8-a935-36e31c708ee1,2025-03-20 10:54:47.719104+00:00,google,gemini-2.0-flash,0,5255,330,8,9,7,7,6,7,10,10,9,8,9,6,3,10,9,10,2,9,9,9,8,7,1,10,9,8,7,9,9,8,2,7,7,10,9,9,10,9,8,9,9,8,11,11,8,10,8,7
a2d46af6-2f47-4e1c-b716-12f044fb7400,2025-03-20 10:54:52.598586+00:00,google,gemini-2.0-flash,0,5257,338,8,9,6,7,6,7,10,10,9,9,8,7,3,10,10,10,2,8,8,9,9,7,2,9,9,8,9,8,8,7,11,6,7,10,9,8,8,9,8,9,9,9,10,10,7,11,10,8
1f060735-506d-4dd2-aab5-58ccbdfd53ba,2025-03-20 10:54:57.656947+00:00,google,gemini-2.0-flash,0,5257,334,8,9,7,9,6,7,11,10,9,9,9,7,3,10,10,9,2,8,8,8,8,7,1,10,9,6,9,2,8,8,10,7,5,10,9,9,9,9,8,9,9,9,11,11,8,10,10,7
99c4dac4-27a0-4850-8819-e8c76f80a88d,2025-03-20 10:55:02.232009+00:00,google,gemini-2.0-flash,0,5265,337,7,8,9,9,9,8,10,10,9,10,8,7,3,11,9,11,1,9,6,10,8,8,2,10,9,7,10,4,8,7,11,8,7,10,8,7,9,11,8,6,8,9,11,11,9,10,10,9
094d67c1-833a-464a-a2f5-e52cfc8ce72b,2025-03-20 10:55:07.302191+00:00,google,gemini-2.0-flash,0,5257,335,7,8,9,8,9,9,10,10,8,9,8,7,3,10,10,11,2,8,8,9,7,8,3,10,9,7,9,6,9,8,10,7,7,9,8,8,9,9,8,8,9,8,10,10,8,10,10,8
39b3a7d4-b3a0-4df3-a031-6555c159ea40,2025-03-20 10:55:11.998174+00:00,google,gemini-2.0-flash,0,5255,332,8,8,8,7,7,7,10,10,9,9,7,6,3,10,9,9,2,8,7,9,7,8,2,10,8,7,9,6,9,7,11,7,7,10,8,8,9,10,9,8,8,8,10,10,8,10,9,8
