cuid,created_at,provider,model,temperature,input_tokens,output_tokens,P1. Leave the policy settings as they are.,P2. Policies that emphasise economic growth over climate change adaptation or mitigation.,P3. Policies that involve a moderate cut in CO2 emissions (at least 25% in over the next 10 years).,P4. Policies that involve a dramatic cut back in CO2 emissions (at least 50% in the next 10 years).,P5. Adaptation policies and expenditure. Planning controls and emergency response programs.,"P6. Adaptation policies that target individual, small business or community-based actions (e.g., support the installation of alternative energy generators, insulation, water use efficiency)",P7. Preparing for climate risk through the development of new approaches and technologies that enhance resilience to the impacts of climate variability or change.
1ef1b7d8-64cd-4185-823b-7bae1e78758b,2025-03-24 15:27:39.092883+00:00,deepseek,deepseek-reasoner,0,3229,3216,1,7,6,2,5,3,4
c8daa3b3-52ed-4a64-967c-f826915cf4a1,2025-03-24 15:30:32.643469+00:00,deepseek,deepseek-reasoner,0,3229,2420,1,2,5,3,7,6,4
b2d05c15-b07f-4e67-8dd7-373975ccd638,2025-03-24 15:32:51.038926+00:00,deepseek,deepseek-reasoner,0,3229,5465,6,7,5,4,1,3,2
e937bfce-1ab4-4456-9cbe-925f6556230c,2025-03-24 15:37:29.003973+00:00,deepseek,deepseek-reasoner,0,3229,3511,4,6,2,7,3,1,5
13905e76-a14c-4367-bb82-238601970606,2025-03-24 15:40:35.069293+00:00,deepseek,deepseek-reasoner,0,3229,2472,3,5,4,7,1,6,2
c321a92c-bd5f-4d85-8fc3-23d122ffdfce,2025-03-24 15:42:50.076582+00:00,deepseek,deepseek-reasoner,0,3229,2649,6,7,5,3,2,4,1
5458b370-d731-4d3e-b9fc-a3e42ad7878d,2025-03-24 15:45:16.717894+00:00,deepseek,deepseek-reasoner,0,3229,3308,7,6,1,3,5,2,4
2b6d5cf7-035c-4049-bd62-a772a2bd6687,2025-03-24 15:48:07.989083+00:00,deepseek,deepseek-reasoner,0,3229,3296,7,6,4,2,3,5,1
7a1418f7-fcc9-49ce-a505-c0e50e4d974b,2025-03-24 15:50:59.410909+00:00,deepseek,deepseek-reasoner,0,3229,3449,2,4,1,6,7,5,3
27c21ee6-da5c-484e-a5c4-70f4cf37131c,2025-03-24 15:53:59.016463+00:00,deepseek,deepseek-reasoner,0,3229,2462,7,6,1,3,5,4,2
18e91d99-0e69-450a-945c-a4fa2308ba88,2025-03-26 00:21:21.698897+00:00,deepseek,deepseek-reasoner,0,3229,2219,7,6,4,3,5,2,1
22368ca0-bcdf-4bea-869a-96b150016801,2025-03-26 00:23:04.580537+00:00,deepseek,deepseek-reasoner,0,3229,2954,6,4,5,3,7,1,2
5292ef48-9012-49a5-9dfc-a81071dbad42,2025-03-26 00:25:23.999383+00:00,deepseek,deepseek-reasoner,0,3229,2988,6,7,4,5,2,3,1
ec384cfc-75da-4763-a6f8-c52a2dfbb471,2025-03-26 00:27:45.050758+00:00,deepseek,deepseek-reasoner,0,3222,2581,7,6,2,4,3,1,5
3727badc-f434-48e1-8554-13ad7349b349,2025-03-26 00:29:50.339552+00:00,deepseek,deepseek-reasoner,0,3229,2450,3,6,4,7,1,2,5
dbac2165-bb2d-4c9c-ac41-fb401c2d29ac,2025-03-26 00:31:50.569149+00:00,deepseek,deepseek-reasoner,0,3229,2644,1,5,6,7,3,2,4
2db70929-063d-4eea-817a-7b31d9a3e15d,2025-03-26 00:33:56.445312+00:00,deepseek,deepseek-reasoner,0,3229,2228,6,7,1,2,3,5,4
63ba231b-34e7-489e-9c3a-b62e1ef87827,2025-03-26 00:36:00.153745+00:00,deepseek,deepseek-reasoner,0,3229,2633,1,6,5,3,2,4,7
6a6df3a0-4124-46ba-82f5-cb27843a225c,2025-03-26 00:38:02.709709+00:00,deepseek,deepseek-reasoner,0,3229,2638,2,7,1,6,4,5,3
9809fdcf-711c-4554-a7fb-b4c24308c567,2025-03-26 00:40:06.624302+00:00,deepseek,deepseek-reasoner,0,3229,2710,6,7,5,4,1,3,2
