cuid,created_at,provider,model,temperature,input_tokens,output_tokens,P1. Leave the policy settings as they are.,P2. Policies that emphasise economic growth over climate change adaptation or mitigation.,P3. Policies that involve a moderate cut in CO2 emissions (at least 25% in over the next 10 years).,P4. Policies that involve a dramatic cut back in CO2 emissions (at least 50% in the next 10 years).,P5. Adaptation policies and expenditure. Planning controls and emergency response programs.,"P6. Adaptation policies that target individual, small business or community-based actions (e.g., support the installation of alternative energy generators, insulation, water use efficiency)",P7. Preparing for climate risk through the development of new approaches and technologies that enhance resilience to the impacts of climate variability or change.
062b2cff-d169-41a5-b149-546b12bab6fc,2025-04-17 14:52:41.056553+00:00,ibm,granite3.3,0,0,0,7,6,5,3,1,4,2
69cee594-2c0e-4fa0-b6df-b0231dc33bf7,2025-04-17 14:53:01.297851+00:00,ibm,granite3.3,0,0,0,4,7,6,5,1,3,2
b54751b0-d876-423c-bc5f-2f13e72c394d,2025-04-17 14:53:22.768412+00:00,ibm,granite3.3,0,0,0,2,1,7,6,4,5,3
98ca893c-74c8-4ab3-860b-f2297f09110d,2025-04-17 14:54:02.618011+00:00,ibm,granite3.3,0,0,0,7,6,5,4,2,3,1
11b69827-aa47-4bf2-8d4f-2d08343264aa,2025-04-17 16:55:35.626102+00:00,ibm,granite3.3,0,0,0,7,3,5,2,4,1,6
fb8a5bfa-4bec-43bd-b4bd-c1ecfb6a6b17,2025-04-17 16:55:53.974266+00:00,ibm,granite3.3,0,0,0,1,7,6,4,3,5,2
1c5313d4-53c6-4ec6-bc43-a46d334274ea,2025-04-17 16:56:29.599396+00:00,ibm,granite3.3,0,0,0,4,7,5,1,6,3,2
cf8a9b63-90a1-4a53-81b1-20d0ab81e905,2025-04-17 16:57:32.407372+00:00,ibm,granite3.3,0,0,0,7,2,5,4,3,1,6
16ec3a15-39cb-4c93-9044-60c74ec25582,2025-04-17 16:57:50.940348+00:00,ibm,granite3.3,0,0,0,7,6,3,4,2,5,1
afead00d-7132-4e25-85cd-dcd1fd65e544,2025-04-17 16:58:46.858142+00:00,ibm,granite3.3,0,0,0,7,1,4,2,5,6,3
dbf0dafd-925a-47ab-91d5-aab0789040bb,2025-04-17 16:59:05.379614+00:00,ibm,granite3.3,0,0,0,6,7,5,3,2,1,4
881d137d-99cc-48dc-811e-309eec2678ee,2025-04-17 16:59:27.293318+00:00,ibm,granite3.3,0,0,0,2,6,3,7,5,1,4
68f3cb75-0abf-4da1-a1f9-651045467063,2025-04-17 16:59:45.880308+00:00,ibm,granite3.3,0,0,0,5,7,4,3,1,2,6
355f9307-ca0f-429c-8ad9-5e023a100596,2025-04-17 17:00:05.328261+00:00,ibm,granite3.3,0,0,0,5,1,6,7,2,3,4
75b7c510-8065-4ca6-bf50-efd981ce0151,2025-04-17 17:00:42.468712+00:00,ibm,granite3.3,0,0,0,5,7,3,1,6,4,2
4c5d0311-b8f9-4472-8c53-1f1a8e9414f8,2025-04-17 17:01:02.486643+00:00,ibm,granite3.3,0,0,0,6,7,2,3,1,4,5
5a70af79-e001-4693-8261-5ed5d3cbf09f,2025-04-17 17:03:30.346852+00:00,ibm,granite3.3,0,0,0,1,6,4,7,2,5,3
9645bd99-4a2c-4cb8-beb5-351d24a6b182,2025-04-17 17:04:32.740678+00:00,ibm,granite3.3,0,0,0,5,1,4,7,3,2,6
59210656-11c2-461a-a8ee-236df7fc85e7,2025-04-17 17:04:54.106194+00:00,ibm,granite3.3,0,0,0,7,5,2,6,4,3,1
04c2d6f4-30d9-4495-8d6c-7b0ca49700d7,2025-04-28 09:26:46.836216+00:00,ibm,granite3.3,0,0,0,7,6,3,2,1,5,4
434fb44a-38fc-4c8d-a7d1-f9b6bbbeb703,2025-04-28 09:28:42.304641+00:00,ibm,granite3.3,0,0,0,6,7,1,5,4,3,2
455b604f-2008-4f8e-9148-ad4cfac7a121,2025-04-28 09:29:05.239693+00:00,ibm,granite3.3,0,0,0,6,7,4,1,2,5,3
1c56e027-42e3-4da7-8fe2-62b5fcdce684,2025-04-28 09:29:27.525450+00:00,ibm,granite3.3,0,0,0,7,5,1,3,6,2,4
dfbd1a86-cdcc-4e3c-bff7-02fb76013207,2025-04-28 09:29:49.808758+00:00,ibm,granite3.3,0,0,0,1,7,3,4,5,6,2
cd6ac3f0-b65a-4343-b3aa-bc287889a461,2025-04-28 09:30:12.030154+00:00,ibm,granite3.3,0,0,0,1,7,5,4,6,3,2
24988d2b-c17a-4731-9e29-5b5a117cef1e,2025-04-28 09:30:56.681177+00:00,ibm,granite3.3,0,0,0,6,1,5,4,7,3,2
734def2c-9b3e-4bb1-ae9e-b7ec730c355d,2025-04-28 09:31:16.460807+00:00,ibm,granite3.3,0,0,0,6,7,3,2,5,4,1
695eed78-bc95-43b4-b444-e2621de920d2,2025-04-28 09:31:37.892045+00:00,ibm,granite3.3,0,0,0,7,6,5,1,4,3,2
6198b491-294b-42b5-8782-c1a1d7a9742e,2025-04-28 11:39:46.710460+00:00,ibm,granite3.3,0,0,0,7,1,5,4,6,2,3
54a55aeb-b24b-45b8-9b64-7241406d8cba,2025-04-28 11:43:14.959049+00:00,ibm,granite3.3,0,0,0,7,6,5,4,1,3,2
68ee3406-8414-429e-955c-4d99be61c905,2025-04-28 11:44:18.523612+00:00,ibm,granite3.3,0,0,0,7,2,4,6,5,1,3
d4b6297d-29e3-4ba7-97c0-1dd19762d955,2025-04-28 11:44:40.363210+00:00,ibm,granite3.3,0,0,0,5,7,2,4,3,1,6
