cuid,created_at,provider,model,temperature,input_tokens,output_tokens,P1. Leave the policy settings as they are.,P2. Policies that emphasise economic growth over climate change adaptation or mitigation.,P3. Policies that involve a moderate cut in CO2 emissions (at least 25% in over the next 10 years).,P4. Policies that involve a dramatic cut back in CO2 emissions (at least 50% in the next 10 years).,P5. Adaptation policies and expenditure. Planning controls and emergency response programs.,"P6. Adaptation policies that target individual, small business or community-based actions (e.g., support the installation of alternative energy generators, insulation, water use efficiency)",P7. Preparing for climate risk through the development of new approaches and technologies that enhance resilience to the impacts of climate variability or change.
3789366e-d142-4521-9eaa-aaafbafc52ba,2025-03-20 12:09:59.585422+00:00,google,gemini-1.5-flash-8b,0,3544,243,6,5,4,3,7,1,2
ed5953fc-de3d-4708-9699-6325c19c63e3,2025-03-20 12:10:03.870926+00:00,google,gemini-1.5-flash-8b,0,3544,227,7,1,4,2,3,5,6
ce1419b8-1d54-4397-b778-0b1fe90a334e,2025-03-20 12:10:08.082835+00:00,google,gemini-1.5-flash-8b,0,3544,225,4,5,6,7,2,1,3
f0f89780-0793-4694-a49b-d96ab025c537,2025-03-20 12:10:12.236258+00:00,google,gemini-1.5-flash-8b,0,3544,230,2,5,6,7,1,4,3
62c98d0a-5eba-4e67-adcb-0b27abbef9fc,2025-03-20 12:10:16.514950+00:00,google,gemini-1.5-flash-8b,0,3544,235,2,1,6,4,5,7,3
15b23a7e-9703-4143-9c6e-51726beb1cca,2025-03-20 12:10:20.923588+00:00,google,gemini-1.5-flash-8b,0,3544,227,3,2,5,4,6,7,1
5e1a1a0d-6f28-42ac-8284-c3c228aa2204,2025-03-25 10:27:25.215323+00:00,google,gemini-1.5-flash-8b,0,3544,237,7,4,6,2,5,1,3
96236ef4-8511-47f0-b2db-951568c766a3,2025-03-25 10:27:28.718314+00:00,google,gemini-1.5-flash-8b,0,3544,228,2,4,5,6,1,3,7
92b3adea-53f1-4be8-be50-fdaff73f284f,2025-03-25 10:27:34.517413+00:00,google,gemini-1.5-flash-8b,0,3544,228,7,3,2,6,4,1,5
9263a3a1-10c8-4c93-ad51-7c12dfd254ad,2025-03-25 10:27:37.801991+00:00,google,gemini-1.5-flash-8b,0,3544,232,7,6,3,2,1,4,5
fe17ce31-ce4d-4047-aadc-7a2bbdeca394,2025-03-25 15:41:24.596098+00:00,google,gemini-1.5-flash-8b,0,3544,243,6,5,4,3,7,1,2
11ace870-3902-4f90-92c9-4ef1e38924ba,2025-03-25 15:41:27.875863+00:00,google,gemini-1.5-flash-8b,0,3544,227,7,1,4,2,3,5,6
398036a1-b90f-4a75-b368-6f1bc0e9596a,2025-03-25 15:41:31.289619+00:00,google,gemini-1.5-flash-8b,0,3544,225,4,5,6,7,2,1,3
4e4a0ec2-f295-4359-b24b-f2fd5d6bf067,2025-03-25 15:41:34.562566+00:00,google,gemini-1.5-flash-8b,0,3544,228,2,5,6,7,1,4,3
03cb6e18-d4fa-4746-b5ba-7e5cebba312f,2025-03-25 15:41:40.403842+00:00,google,gemini-1.5-flash-8b,0,3544,227,3,2,5,4,6,7,1
