cuid,created_at,provider,model,temperature,input_tokens,output_tokens,"C1. Public funds should pay for biobanks, instead of private companies.",C2. The community that provides samples for research should receive improved medical services in return.,C3. People should be paid for providing their samples to a biobank.,C4. Information about people's genes and the traits they inherit from their parents is more private than their medical records.,C5. The confidentiality of personal medical information is critical in any circumstance where research is being conducted.,C6. High-priced genetic research is diverting funds that could be used to promote public health in other ways.,C7. Race is a useful topic for genetic studies,C8. Collecting samples from people in an ethnic or cultural group is acceptable only if the whole group has agreed to participate.,C9. Religious groups need to be asked for their views about biobanks and genetic research.,C10. Genetic studies will lead to the discrimination of people living with genetic conditions or disabilities.,C11. Genetic studies of race on ethnic or cultural groups will lead to the discrimination of those groups.,C12. The priorities for health should be to reduce inequalities and the burden of disease.,C13. Biobanks are valuable even if they only advance science (e.g. provide new information about diseases) and do not lead to treatments or cures.,"C14. It is always acceptable to do research on samples that identify me, without my prior permission.",C15. There is no point asking the public for their views on the ethical issues in science and technology.,C16. Genetic research will improve our lives.,C17. Deciding how to regulate biobanks should be left to the government.,C18. There is no risk to the people who provide samples and information to biobanks.,C19. Policy makers need to consider whether WA should not have biobanks.,C20. My sample should never be permanently anonymized since I should be contacted about important research results,C21. Researchers and institutions (e.g. hospitals and universities) should be allowed to use samples for research but they should not own them.,C22. I should be asked for my permission every time researchers want to use my samples for research,C23. There must be special consideration of the views of Aboriginal people towards healthcare and genetic research.,C24. Improved health is more likely to come from educating people about their diet and lifestyle than from biobanks.,C25. People with a [chronic disease or] genetic condition in their family have a responsibility to be involved in genetic research.,C26. People should always be able to withdraw their sample from research at any time.,C27. I should have property rights to my tissues before and after they leave my body,C28. People who provide samples for research should get special access to the treatments that result from this research.,C29. Permission from the indigenous community must be sought if samples are collected from indigenous peoples.,C30. People who provide samples should be active in the set up and ongoing management of biobanks.,C31. Biobanks will only lead to high profits and expensive treatments that most people can't afford.,"C32. I do not mind if researchers have access to my samples, when there is no way I can be identified.","C33. I trust independent research ethics committees, which are not connected to the biobank in anyway, to decide whether research is ethical and approve who gets access to my samples.",C34. I trust researchers to make sure only approved people get access to my samples,C35. We should all provide samples to biobanks because it will benefit everyone.,C36. I do not mind if my sample is connected to my name and medical information.,C37. The fact that we cannot predict what biobanks will be used for in the future bothers me.,C38. Profits from biobanking should be shared in some way with the community who provided the samples.,"C39. Biobanks need to be monitored and reviewed by external, independent people to prevent the misuse of data and samples.","C40. The biobank owner should be able to sell any information they have about my genes, if they want to.","C41. I don't mind if my samples are connected to my medical records without my prior permission, so long as researchers don't get access to any data that identifies me.",C42. I trust biobanks with managers who are independent of researchers to make sure only approved people get access to my samples,C43. It's OK if data that identifies me is stored in a separate database and replaced in the biobank by a unique non-identifying code.,C44. Commercial companies should keep all the profits they make from biobanking because they take the financial risks and put up the money to develop new drugs and treatments.,"C45. Commercial companies should get access to biobanks, otherwise new drugs and treatments will not be developed.",C46. It is acceptable for samples and information that doesn't identify me to be sent to researchers overseas.,C47. People should be told if commercial companies could get access to their samples and information.,C48. The public will be more protected if biobanks are government-funded not privately funded.,C49. Biobanks are valuable because they promise huge benefits for our economy.
86e2ee4e-91ff-49e6-83de-a891814bb3a4,2025-03-20 17:03:23.107826+00:00,mistralai,open-mistral-nemo,0,5111,339,8,7,5,5,11,6,5,10,6,6,6,11,9,2,3,8,10,3,4,4,10,7,10,5,8,11,9,5,11,8,4,7,10,7,7,3,6,8,11,2,3,9,6,4,5,8,11,9,6
af19194b-85c0-48d5-bbfc-a16aeb6c7ad9,2025-03-20 17:03:35.858749+00:00,mistralai,open-mistral-nemo,0,5107,346,9,7,5,4,11,6,5,9,10,6,7,10,7,2,2,8,7,3,5,3,9,6,11,7,6,11,6,7,10,8,4,8,10,9,7,4,5,8,10,3,5,8,6,5,5,7,10,8,6
a4ceab38-cd1c-4803-b1d5-e85f50000061,2025-03-20 17:03:43.395105+00:00,mistralai,open-mistral-nemo,0,5109,338,9,10,8,7,11,6,5,8,6,6,6,10,9,3,3,8,7,5,6,5,10,3,10,7,7,10,5,7,10,9,4,9,10,7,7,4,6,9,10,4,8,9,8,5,6,8,10,8,6
e46f4c9f-fde2-45e7-9387-01faa9d15da1,2025-03-20 17:03:50.800580+00:00,mistralai,open-mistral-nemo,0,5117,342,10,8,5,10,11,6,5,11,6,6,6,11,10,1,2,8,7,3,7,4,9,11,11,4,6,11,8,7,11,8,5,8,11,10,9,4,5,7,11,2,3,9,9,3,6,7,10,8,4
eee49d6c-8da9-480c-9706-ac59a45ad45b,2025-03-20 17:03:58.542332+00:00,mistralai,open-mistral-nemo,0,5115,344,10,7,7,9,11,7,6,10,8,5,6,10,10,2,4,9,10,4,5,6,9,10,11,9,7,11,5,7,11,8,8,9,9,9,7,3,6,8,11,3,8,10,8,4,5,8,10,9,7
a9157909-60b8-4752-8ef9-49974cbf853c,2025-03-20 17:04:06.839728+00:00,mistralai,open-mistral-nemo,0,5109,348,9,6,6,8,11,6,5,10,7,4,4,11,9,4,3,8,8,5,5,4,9,10,10,7,7,11,6,7,11,8,4,9,11,7,7,3,6,7,11,3,6,8,6,5,5,6,10,8,5
c892f0bd-3298-41b9-be3d-92282189f4aa,2025-04-02 16:35:17.672848+00:00,mistralai,open-mistral-nemo,0,5105,339,8,8,5,5,11,7,4,10,7,5,5,10,8,2,3,9,8,4,6,6,10,10,9,6,6,10,4,6,10,7,6,8,9,8,8,5,5,8,10,3,8,9,7,3,7,7,9,8,7
806e433b-1101-42d4-b21e-7854fc0cd68c,2025-04-02 16:35:22.291554+00:00,mistralai,open-mistral-nemo,0,5113,343,10,7,7,4,11,7,5,6,7,4,4,10,9,2,2,9,8,4,3,9,9,3,10,8,8,11,10,8,10,7,4,8,10,6,7,3,5,9,11,2,6,10,6,3,5,6,11,10,5
95a7b597-63b8-4757-8342-7de2561e0cbb,2025-04-02 16:35:26.611073+00:00,mistralai,open-mistral-nemo,0,5107,340,8,7,7,6,11,5,6,9,7,5,8,10,7,2,2,9,7,4,7,8,10,10,9,6,8,10,7,6,10,9,5,9,10,6,7,4,5,8,10,3,6,9,8,4,5,8,10,8,6
0196c15d-8457-4409-b6be-50e3ca49ef88,2025-04-02 16:35:31.361658+00:00,mistralai,open-mistral-nemo,0,5107,342,8,8,5,6,11,6,5,8,8,4,4,10,9,2,3,9,7,5,5,3,10,6,10,6,7,11,6,7,10,10,4,9,10,8,7,4,6,8,11,3,6,9,7,4,7,6,9,8,5
182025e1-afe1-4eb4-b590-42c9b02eb9e2,2025-04-02 16:35:36.021558+00:00,mistralai,open-mistral-nemo,0,5095,333,8,9,5,6,10,5,7,9,7,3,3,9,8,2,2,8,6,4,5,5,9,4,10,5,6,9,6,6,9,7,4,7,8,7,7,4,6,7,10,3,5,7,6,6,5,7,8,6,5
744377e2-4a44-4587-8396-bf09a990eaf6,2025-04-02 16:35:41.427578+00:00,mistralai,open-mistral-nemo,0,5089,337,8,8,5,7,9,6,4,8,8,5,5,9,7,3,2,8,6,4,5,3,8,9,8,5,6,9,5,4,8,6,4,7,8,6,6,4,3,7,9,2,5,7,6,3,5,7,9,6,6
029002aa-2f84-4f0a-8530-48aef0094bca,2025-04-02 16:35:46.291231+00:00,mistralai,open-mistral-nemo,0,5111,339,9,8,7,5,11,7,4,8,6,3,3,11,9,2,2,9,7,4,5,11,10,5,10,6,8,11,6,6,11,8,5,7,10,7,8,4,6,9,11,3,6,10,6,5,7,5,10,8,6
a5ff6914-bf2e-40aa-bf8e-0cc14653cd5f,2025-04-02 16:35:50.765271+00:00,mistralai,open-mistral-nemo,0,5105,338,8,8,6,5,11,7,4,8,6,3,1,10,9,1,2,8,7,3,7,7,10,3,10,8,5,10,4,4,10,9,7,6,10,6,7,2,6,9,10,3,4,6,5,4,5,7,9,8,6
7184c8f9-7464-4de5-8541-e4fcd8121668,2025-04-02 16:35:55.414191+00:00,mistralai,open-mistral-nemo,0,5111,340,9,8,6,7,11,5,5,11,8,4,4,11,9,2,3,9,6,3,7,4,10,10,11,5,6,11,5,9,11,8,6,7,10,8,8,4,6,8,11,2,7,9,6,4,5,7,10,7,5
8d026cbd-8684-40ee-96c8-76f0f15afca0,2025-04-02 16:36:01.643267+00:00,mistralai,open-mistral-nemo,0,4771,161,11,1,11,11,11,1,5,11,11,11,11,11,11,1,11,11,11,1,11,11,11,11,11,1,2,11,11,11,11,1,11,11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
e139af62-0514-4b21-807c-29f585a76a73,2025-04-02 16:36:05.072532+00:00,mistralai,open-mistral-nemo,0,5103,336,8,7,5,4,11,6,4,8,8,5,4,10,9,2,3,9,7,5,6,3,9,4,10,6,7,11,5,6,10,8,6,9,8,7,7,4,5,8,10,3,5,9,7,4,5,6,10,6,7
5a02e12a-16bc-4579-8d13-9006d0f81113,2025-04-02 16:36:09.763985+00:00,mistralai,open-mistral-nemo,0,5115,342,11,9,7,3,11,9,4,10,6,7,6,10,10,3,4,8,7,5,5,4,10,9,11,6,8,11,7,6,11,10,6,7,10,5,6,6,6,8,11,2,7,8,9,3,5,8,11,9,5
efb87e4d-fa4a-4a2b-9292-4e8b0b399497,2025-04-02 16:36:15.186338+00:00,mistralai,open-mistral-nemo,0,5105,338,8,6,5,4,11,6,5,9,6,4,4,8,8,2,2,8,7,3,9,7,9,10,11,7,5,11,5,4,11,7,4,8,10,6,7,3,5,7,10,3,5,9,8,4,6,6,10,8,6
1de4bddd-1c25-495f-a8ba-ff016a118df0,2025-04-02 16:36:20.321057+00:00,mistralai,open-mistral-nemo,0,5115,344,9,8,7,5,11,7,6,10,7,6,6,10,10,2,4,9,8,3,4,7,10,3,11,5,8,11,5,6,11,8,5,10,10,8,8,3,6,9,11,4,7,10,9,5,8,8,11,9,8
9bfb93ad-6115-4182-b36c-8a3ec3edbfe6,2025-04-02 16:36:24.967537+00:00,mistralai,open-mistral-nemo,0,5107,340,9,6,5,10,11,6,3,10,7,4,3,10,9,2,3,9,8,3,6,8,9,6,10,6,7,11,4,5,11,8,5,9,10,9,7,4,5,7,11,3,6,9,7,5,7,7,8,8,7
d4d29c2d-b4b4-4e22-ac12-c4bb0dc0dd63,2025-04-02 16:36:30.663206+00:00,mistralai,open-mistral-nemo,0,5123,346,11,8,9,6,11,8,6,11,5,7,7,10,10,1,1,10,7,5,4,9,10,11,11,5,6,11,7,9,11,9,7,8,10,10,8,6,7,10,11,2,8,9,8,3,3,6,11,10,4
744b192f-2a13-42b5-bd75-21718a27cbb2,2025-04-02 16:36:35.308446+00:00,mistralai,open-mistral-nemo,0,5113,343,9,8,8,10,11,9,4,11,7,6,6,10,8,2,3,9,7,5,5,6,9,4,11,8,7,11,8,7,11,10,5,9,10,9,6,3,6,9,11,2,5,10,8,4,5,7,10,9,6
c664f2d9-df51-4309-aea5-ff9e7ab822db,2025-04-02 16:36:39.740943+00:00,mistralai,open-mistral-nemo,0,5097,335,7,6,5,4,10,7,6,9,6,4,5,9,8,2,4,8,8,5,6,3,8,2,10,6,6,9,6,5,10,7,4,8,9,9,7,3,6,7,10,3,3,8,7,4,5,7,9,7,5
d4969431-5bcc-431a-8f40-e490dde2f43c,2025-04-02 16:36:44.394750+00:00,mistralai,open-mistral-nemo,0,5101,337,9,7,5,6,10,7,4,9,5,7,7,9,8,2,1,8,8,4,6,5,8,3,10,7,6,11,5,6,10,9,8,8,9,7,7,3,6,8,11,2,6,8,7,5,5,7,11,8,6
